gamma,generation_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,init_seed,bic,fit_time_seconds
0.01,43,20,2,0.9119265292948495,0.0,0.0,0.40184815445937844,-0.00036651860554502317,4.5347825679476056e-05,tied_shape,1005,-23459.90359425294,0.17503154091537
0.01,43,21,1,0.10910021116630314,0.0,0.0,6112.6595523912465,3.566633449098409,0.11998157011059225,tied_shape,1006,-18113.883914540926,0.1801587911322713
0.01,43,21,2,0.8908997888336965,0.0,0.0,1.2203901039955238,0.0007120769819670997,2.395427384264045e-05,tied_shape,1006,-18113.883914540926,0.1801587911322713
0.01,43,22,1,0.07383310339184783,0.0,0.0,9162.414030666794,41.15860123788537,8.00393139402341,tied_shape,1008,-35894.51097707023,0.17339441739022732
0.01,43,22,2,0.9261668966081562,0.0,0.0,0.06874374487516688,0.00030880468547326824,6.005188325996678e-05,tied_shape,1008,-35894.51097707023,0.17339441739022732
0.01,43,23,1,0.07383310339184783,0.0,0.0,9162.414030666794,41.15860123788537,8.00393139402341,tied_shape,1008,-35894.51097707023,0.1731465831398964
0.01,43,23,2,0.9261668966081562,0.0,0.0,0.06874374487516688,0.00030880468547326824,6.005188325996678e-05,tied_shape,1008,-35894.51097707023,0.1731465831398964
0.01,43,24,1,0.10910021116630308,0.0,0.0,6112.659552391252,3.5666334490985023,0.11998157011059259,tied_shape,1006,-18113.88391454094,0.18092500045895576
0.01,43,24,2,0.8908997888336965,0.0,0.0,1.2203901039955225,0.0007120769819671168,2.3954273842640466e-05,tied_shape,1006,-18113.88391454094,0.18092500045895576
0.01,43,25,1,0.07328813872510297,0.0,0.0,9210.809472024906,-8.313600058222134,0.9827300316218436,tied_shape,1008,-44571.850026368535,0.1730692908167839
0.01,43,25,2,0.9267118612748978,0.0,0.0,0.11909392485693185,-0.00010749318652520421,1.2706502821069929e-05,tied_shape,1008,-44571.850026368535,0.1730692908167839
0.01,43,26,1,0.0732881387251031,0.0,0.0,9210.809472024888,-8.3136000582231,0.9827300316218401,tied_shape,1008,-44571.85002636847,0.17325841542333364
0.01,43,26,2,0.926711861274898,0.0,0.0,0.11909392485693249,-0.00010749318652521751,1.2706502821069978e-05,tied_shape,1008,-44571.85002636847,0.17325841542333364
0.01,43,27,1,0.07314403566487762,0.0,0.0,9238.098553714415,48.51909013234618,1.940486652728641,tied_shape,1008,-39995.17449169797,0.17722570896148682
0.01,43,27,2,0.9268559643351227,0.0,0.0,0.12117968782293691,0.0006364435453361377,2.545410892024803e-05,tied_shape,1008,-39995.17449169797,0.17722570896148682
0.01,43,28,1,0.9268562117393504,0.0,0.0,0.10017646789893855,0.00077562878093024,0.0001734347429016496,tied_shape,1004,-25089.131499983843,0.17388395871967077
0.01,43,28,2,0.07314378826064998,0.0,0.0,9249.68914642975,71.61687037984493,16.013915170672735,tied_shape,1004,-25089.131499983843,0.17388395871967077
0.01,43,29,1,0.07314403566487768,0.0,0.0,9238.09855371441,48.51909013234536,1.9404866527286413,tied_shape,1008,-39995.174491697944,0.173098917119205
0.01,43,29,2,0.9268559643351227,0.0,0.0,0.12117968782293673,0.0006364435453361265,2.545410892024801e-05,tied_shape,1008,-39995.174491697944,0.173098917119205
0.01,43,30,1,0.07314403566487768,0.0,0.0,9238.098553714412,48.51909013234622,1.940486652728646,tied_shape,1008,-39995.17449169794,0.17743241600692272
0.01,43,30,2,0.9268559643351227,0.0,0.0,0.12117968782293702,0.0006364435453361391,2.5454108920248127e-05,tied_shape,1008,-39995.17449169794,0.17743241600692272
0.01,43,31,1,0.07314403566487766,0.0,0.0,9238.098553714412,48.51909013234608,1.9404866527286329,tied_shape,1008,-39995.17449169798,0.17332220822572708
0.01,43,31,2,0.9268559643351227,0.0,0.0,0.12117968782293707,0.0006364435453361376,2.5454108920247964e-05,tied_shape,1008,-39995.17449169798,0.17332220822572708
0.01,43,32,1,0.9268227829827653,0.0,0.0,0.1272112760407241,0.001696168087231449,0.00014404585573175684,tied_shape,1007,-26024.919956658996,0.17059679236263037
0.01,43,32,2,0.07317721701723606,0.0,0.0,9244.081883519122,123.25571423055328,10.467402944214372,tied_shape,1007,-26024.919956658996,0.17059679236263037
0.01,43,33,1,0.9268227829827653,0.0,0.0,0.1272112760407241,0.001696168087231449,0.00014404585573175684,tied_shape,1007,-26024.919956658996,0.17102345824241638
0.01,43,33,2,0.07317721701723606,0.0,0.0,9244.081883519122,123.25571423055328,10.467402944214372,tied_shape,1007,-26024.919956658996,0.17102345824241638
0.01,43,34,1,0.9260237918748955,0.0,0.0,0.1191266677734113,-0.0007255686497826814,2.685810132076644e-05,tied_shape,1001,-39822.51187993679,0.16723462473601103
0.01,43,34,2,0.07397620812510365,0.0,0.0,9134.596403097776,-55.63638186465491,2.0594709841574814,tied_shape,1001,-39822.51187993679,0.16723462473601103
0.01,43,35,1,0.9260237918748955,0.0,0.0,0.1191266677734113,-0.0007255686497826814,2.685810132076644e-05,tied_shape,1001,-39822.51187993679,0.1674644174054265
0.01,43,35,2,0.07397620812510365,0.0,0.0,9134.596403097776,-55.63638186465491,2.0594709841574814,tied_shape,1001,-39822.51187993679,0.1674644174054265
0.01,43,36,1,0.07510296687344098,0.0,0.0,9006.102247143152,100.89681379619807,6.847364599135553,tied_shape,1000,-31337.970132864455,0.17628762498497963
0.01,43,36,2,0.9248970331265611,0.0,0.0,0.1079079489303162,0.001208910129107788,8.204271383940349e-05,tied_shape,1000,-31337.970132864455,0.17628762498497963
0.01,43,37,1,0.07267278968387272,0.0,0.0,8813.425285442037,-4.311103151035795,0.04335114745969244,tied_shape,1008,-71173.57090751395,0.16704587452113628
0.01,43,37,2,0.9273272103161274,0.0,0.0,0.10786641195530099,-5.276305334312481e-05,5.30569282563295e-07,tied_shape,1008,-71173.57090751395,0.16704587452113628
0.01,43,38,1,0.07267278968387272,0.0,0.0,8813.425285442037,-4.311103151035795,0.04335114745969244,tied_shape,1008,-71173.57090751395,0.16656291671097279
0.01,43,38,2,0.9273272103161274,0.0,0.0,0.10786641195530099,-5.276305334312481e-05,5.30569282563295e-07,tied_shape,1008,-71173.57090751395,0.16656291671097279
0.01,43,39,1,0.9265641983760876,0.0,0.0,0.13306305995872264,-0.00020973528630277726,2.5576551732603716e-06,tied_shape,1005,-57671.52567366597,0.16737625002861023
0.01,43,39,2,0.07343580162391393,0.0,0.0,9076.218867437574,-14.306024251202427,0.17445742001684197,tied_shape,1005,-57671.52567366597,0.16737625002861023
0.01,43,40,1,0.9265641983760877,0.0,0.0,0.13306305995872242,-0.00020973528630277474,2.5576551732603123e-06,tied_shape,1005,-57671.52567366618,0.16717424988746643
0.01,43,40,2,0.0734358016239138,0.0,0.0,9076.218867437588,-14.306024251202299,0.1744574200168385,tied_shape,1005,-57671.52567366618,0.16717424988746643
0.01,43,41,1,0.07246065180408973,0.0,0.0,9337.749502302706,-2.414566949070624,27.258063007933327,tied_shape,1000,-24141.99306056837,0.17093425057828426
0.01,43,41,2,0.9275393481959131,0.0,0.0,0.07980197834635464,-2.0635295403677354e-05,0.000232951992702979,tied_shape,1000,-24141.99306056837,0.17093425057828426
0.01,43,42,1,0.09615314368031459,0.0,0.0,7028.900902226502,12.135293952994045,3.825407539678752,tied_shape,1004,-2472.268884266613,0.18368954211473465
0.01,43,42,2,0.9038468563196883,0.0,0.0,0.6504331929564352,0.0011229633342547988,0.00035399162329984035,tied_shape,1004,-2472.268884266613,0.18368954211473465
0.01,43,43,1,0.07510296687344098,0.0,0.0,9006.102247143148,-100.89681379619898,6.847364599135583,tied_shape,1000,-31337.97013286447,0.17667995858937502
0.01,43,43,2,0.9248970331265612,0.0,0.0,0.10790794893031606,-0.0012089101291077977,8.204271383940378e-05,tied_shape,1000,-31337.97013286447,0.17667995858937502
0.01,43,44,1,0.07351312103024958,0.0,0.0,9190.123365636782,47.76044973569805,1.7553743226171177,tied_shape,1009,-39171.88410232,0.17041908390820026
0.01,43,44,2,0.9264868789697517,0.0,0.0,0.13496676795210408,0.0007014131671908675,2.577954500106218e-05,tied_shape,1009,-39171.88410232,0.17041908390820026
0.01,43,45,1,0.9265641983760882,0.0,0.0,0.13306305995872061,-0.00020973528630277818,2.5576551732604275e-06,tied_shape,1005,-57671.52567366598,0.1673277923837304
0.01,43,45,2,0.07343580162391342,0.0,0.0,9076.218867437643,-14.306024251202814,0.17445742001684977,tied_shape,1005,-57671.52567366598,0.1673277923837304
0.01,43,46,1,0.9267317068818579,0.0,0.0,0.1326008270008088,-0.0006121793188752345,1.8618122064657376e-05,tied_shape,1005,-42047.56291260763,0.1714902501553297
0.01,43,46,2,0.07326829311813936,0.0,0.0,9215.552691872948,-42.545517230712335,1.293930730232368,tied_shape,1005,-42047.56291260763,0.1714902501553297
0.01,43,47,1,0.9267317068818579,0.0,0.0,0.1326008270008088,-0.0006121793188752345,1.8618122064657376e-05,tied_shape,1005,-42047.56291260763,0.17222758289426565
0.01,43,47,2,0.07326829311813936,0.0,0.0,9215.552691872948,-42.545517230712335,1.293930730232368,tied_shape,1005,-42047.56291260763,0.17222758289426565
0.01,43,48,1,0.9265545535202376,0.0,0.0,0.13410156392389308,0.00048554457407010983,1.2150029103541602e-05,tied_shape,1005,-45280.96901808313,0.16885420866310596
0.01,43,48,2,0.07344544647976024,0.0,0.0,9182.922389230576,33.24881537346052,0.8320020365164152,tied_shape,1005,-45280.96901808313,0.16885420866310596
0.01,43,49,1,0.06958060745640962,0.0,0.0,8636.965246799387,3.354376080134719,0.020600163216272907,tied_shape,1002,-84833.07903655876,0.1634304579347372
0.01,43,49,2,0.9304193925435923,0.0,0.0,0.06718206255447917,2.609179233763492e-05,1.602370062031897e-07,tied_shape,1002,-84833.07903655876,0.1634304579347372
0.01,43,50,1,0.07355544227721256,0.0,0.0,9195.526456466247,21.094132211707386,6.756486455958223,tied_shape,1000,-25739.8919698736,0.17700800020247698
0.01,43,50,2,0.9264445577227884,0.0,0.0,0.14944439958392303,0.00034281886285104956,0.00010980546535185653,tied_shape,1000,-25739.8919698736,0.17700800020247698
0.01,43,51,1,0.07472925484386392,0.0,0.0,9049.491188208907,14.37030521664836,4.530670062746286,tied_shape,1008,-27354.08227826541,0.20336499996483326
0.01,43,51,2,0.9252707451561334,0.0,0.0,0.16213139055847542,0.00025745951005075746,8.117183852190664e-05,tied_shape,1008,-27354.08227826541,0.20336499996483326
0.01,43,52,1,0.07570545982033666,0.0,0.0,8698.011608768233,9.067246303952228,0.09036877699708933,tied_shape,1000,-68688.03085495281,0.17016266658902168
0.01,43,52,2,0.9242945401796644,0.0,0.0,0.08417198852722442,8.774512913967776e-05,8.745124751213687e-07,tied_shape,1000,-68688.03085495281,0.17016266658902168
0.01,43,53,1,0.07570545982033643,0.0,0.0,8698.01160876825,-9.067246303952377,0.09036877699708612,tied_shape,1000,-68688.0308549537,0.16935874987393618
0.01,43,53,2,0.9242945401796647,0.0,0.0,0.08417198852722188,-8.774512913967638e-05,8.745124751213095e-07,tied_shape,1000,-68688.0308549537,0.16935874987393618
0.01,43,54,1,0.07355544227721257,0.0,0.0,9195.526456466247,21.094132211707837,6.75648645595823,tied_shape,1000,-25739.891969873614,0.17801583372056484
0.01,43,54,2,0.9264445577227884,0.0,0.0,0.14944439958392292,0.00034281886285105666,0.00010980546535185656,tied_shape,1000,-25739.891969873614,0.17801583372056484
0.01,43,55,1,0.07570545982033622,0.0,0.0,8698.011608768269,-9.067246303952244,0.0903687769970847,tied_shape,1000,-68688.03085495361,0.1667991243302822
0.01,43,55,2,0.9242945401796644,0.0,0.0,0.08417198852722334,-8.774512913967643e-05,8.745124751213091e-07,tied_shape,1000,-68688.03085495361,0.1667991243302822
0.01,43,56,1,0.0757218040756339,0.0,0.0,8924.21321196927,-42.615713978826065,1.8564453397986538,tied_shape,1000,-44240.45304083019,0.1666511669754982
0.01,43,56,2,0.9242781959243667,0.0,0.0,0.08697153441151453,-0.00041531437525604186,1.8092115900687467e-05,tied_shape,1000,-44240.45304083019,0.1666511669754982
0.01,43,57,1,0.0757218040756339,0.0,0.0,8924.21321196927,-42.615713978826065,1.8564453397986538,tied_shape,1000,-44240.45304083019,0.17344591580331326
0.01,43,57,2,0.9242781959243667,0.0,0.0,0.08697153441151453,-0.00041531437525604186,1.8092115900687467e-05,tied_shape,1000,-44240.45304083019,0.17344591580331326
0.01,43,58,1,0.07932420471670049,0.0,0.0,8530.292159510185,165.7257501550953,67.90835107361765,tied_shape,1000,-15688.408150766309,0.18037999980151653
0.01,43,58,2,0.9206757952833032,0.0,0.0,0.07649448864906096,0.001486128057168909,0.0006089609234058836,tied_shape,1000,-15688.408150766309,0.18037999980151653
0.01,43,59,1,0.9249015226260988,0.0,0.0,0.10048149346890366,0.0010483263566835165,6.3092077999641e-05,tied_shape,1005,-33994.068969678985,0.16934883315116167
0.01,43,59,2,0.07509847737390013,0.0,0.0,9005.94065733323,93.95924196461003,5.654807574973497,tied_shape,1005,-33994.068969678985,0.16934883315116167
0.01,43,60,1,0.07509173885534234,0.0,0.0,9006.40276434516,90.4256519845297,5.237540933456895,tied_shape,1009,-34608.37875142141,0.16895487532019615
0.01,43,60,2,0.924908261144657,0.0,0.0,0.10048555302950274,0.0010088902179336944,5.843589399494729e-05,tied_shape,1009,-34608.37875142141,0.16895487532019615
0.01,43,61,1,0.08141075965739027,0.0,0.0,8310.439390701033,-76.60641547325577,51.31291438748421,tied_shape,1008,-4562.403748323964,0.19457575026899576
0.01,43,61,2,0.9185892403426096,0.0,0.0,0.1789952282179129,-0.0016499949251702526,0.0011052083276837635,tied_shape,1008,-4562.403748323964,0.19457575026899576
0.01,43,62,1,0.9249015226260987,0.0,0.0,0.10048149346890346,0.0010483263566835148,6.309207799964091e-05,tied_shape,1005,-33994.068969679,0.16941216681152582
0.01,43,62,2,0.07509847737390019,0.0,0.0,9005.940657333223,93.95924196460996,5.6548075749734945,tied_shape,1005,-33994.068969679,0.16941216681152582
0.01,43,63,1,0.9249016225194697,0.0,0.0,0.10047886303894034,0.0010269238879488508,6.054583181913433e-05,tied_shape,1005,-34323.79351090351,0.16910583339631557
0.01,43,63,2,0.07509837748053258,0.0,0.0,9005.770284289192,92.04165288705896,5.426632393551429,tied_shape,1005,-34323.79351090351,0.16910583339631557
0.01,43,64,1,0.924901606815142,0.0,0.0,0.10047927659589963,0.0010302023149461493,6.0932459123221265e-05,tied_shape,1005,-34272.84396645697,0.1693062912672758
0.01,43,64,2,0.07509839318485954,0.0,0.0,9005.79707036642,92.33538799387955,5.461278986601711,tied_shape,1005,-34272.84396645697,0.1693062912672758
0.01,43,65,1,0.9249016225194695,0.0,0.0,0.10047886303894075,0.0010269238879488524,6.054583181913424e-05,tied_shape,1005,-34323.79351090348,0.16937345825135708
0.01,43,65,2,0.07509837748053258,0.0,0.0,9005.77028428919,92.0416528870587,5.426632393551397,tied_shape,1005,-34323.79351090348,0.16937345825135708
0.01,43,66,1,0.074942527703071,0.0,0.0,9025.430465731893,109.93877338314473,7.020432104065149,tied_shape,1009,-32322.835230783465,0.16876820847392082
0.01,43,66,2,0.9250574722969314,0.0,0.0,0.10157741085833123,0.0012373144965883995,7.901200047413096e-05,tied_shape,1009,-32322.835230783465,0.16876820847392082
0.01,43,67,1,0.074942527703071,0.0,0.0,9025.430465731895,109.93877338314478,7.0204321040651525,tied_shape,1009,-32322.83523078347,0.16887745819985867
0.01,43,67,2,0.9250574722969314,0.0,0.0,0.10157741085833126,0.0012373144965884002,7.901200047413101e-05,tied_shape,1009,-32322.83523078347,0.16887745819985867
0.01,43,68,1,0.07494252770307099,0.0,0.0,9025.430465731895,109.93877338314464,7.020432104065136,tied_shape,1009,-32322.835230783476,0.16886133328080177
0.01,43,68,2,0.9250574722969312,0.0,0.0,0.10157741085833127,0.0012373144965883986,7.901200047413083e-05,tied_shape,1009,-32322.835230783476,0.16886133328080177
0.01,43,69,1,0.9251637555076397,0.0,0.0,0.10026072131196488,0.0008373654311662982,2.349581202094573e-05,tied_shape,1001,-43272.305689350986,0.16729979123920202
0.01,43,69,2,0.07483624449235912,0.0,0.0,9028.119772999711,75.4017655908956,2.1157139337643107,tied_shape,1001,-43272.305689350986,0.16729979123920202
0.01,43,70,1,0.07440434382554253,0.0,0.0,9007.957338391383,44.799253595114315,0.4598369516615165,tied_shape,1000,-58425.75229283014,0.16675300057977438
0.01,43,70,2,0.9255956561744586,0.0,0.0,0.09765650466869238,0.00048567487095209534,4.985155649592515e-06,tied_shape,1000,-58425.75229283014,0.16675300057977438
0.01,43,71,1,0.07440434382554253,0.0,0.0,9007.957338391383,44.799253595114315,0.4598369516615165,tied_shape,1000,-58425.75229283014,0.16668091714382172
0.01,43,71,2,0.9255956561744586,0.0,0.0,0.09765650466869238,0.00048567487095209534,4.985155649592515e-06,tied_shape,1000,-58425.75229283014,0.16668091714382172
0.01,43,72,1,0.07666150027321644,0.0,0.0,8534.953541388682,-13.610828976371812,0.08631142945222035,tied_shape,1000,-66731.3954602018,0.16679774969816208
0.01,43,72,2,0.9233384997267822,0.0,0.0,0.1060590176828688,-0.00016913403735395702,1.0725430874480544e-06,tied_shape,1000,-66731.3954602018,0.16679774969816208
0.01,43,73,1,0.0750051110166998,0.0,0.0,9000.648222465552,-236.92497117086114,7.208776847277796,tied_shape,1000,-47359.94770576539,0.17378708347678185
0.01,43,73,2,0.9249948889832964,0.0,0.0,0.09537602956840477,-0.002510592848133276,7.638833301160385e-05,tied_shape,1000,-47359.94770576539,0.17378708347678185
0.01,43,74,1,0.9249016146486204,0.0,0.0,0.10047907031054554,0.001028563103126402,6.073899162881053e-05,tied_shape,1005,-34298.29845175311,0.16950304247438908
0.01,43,74,2,0.07509838535137849,0.0,0.0,9005.783709266447,92.18852054920056,5.44394190389522,tied_shape,1005,-34298.29845175311,0.16950304247438908
0.01,43,75,1,0.9249016146486204,0.0,0.0,0.10047907031054554,0.001028563103126402,6.073899162881053e-05,tied_shape,1005,-34298.29845175311,0.16945070773363113
0.01,43,75,2,0.07509838535137849,0.0,0.0,9005.783709266447,92.18852054920056,5.44394190389522,tied_shape,1005,-34298.29845175311,0.16945070773363113
0.01,43,76,1,0.07485919878714888,0.0,0.0,9024.089564201298,34.55433411800308,1.4956274602808715,tied_shape,1000,-43538.72935531459,0.1693155001848936
0.01,43,76,2,0.9251408012128497,0.0,0.0,0.10307017632223885,0.0003946682138848378,1.7082563836142018e-05,tied_shape,1000,-43538.72935531459,0.1693155001848936
0.01,43,77,1,0.07666150027321651,0.0,0.0,8534.953541388668,-13.610828976371035,0.08631142945221641,tied_shape,1000,-66731.39546020192,0.1727666249498725
0.01,43,77,2,0.9233384997267821,0.0,0.0,0.10605901768286911,-0.00016913403735394815,1.0725430874480104e-06,tied_shape,1000,-66731.39546020192,0.1727666249498725
0.01,43,78,1,0.07806400504271192,0.0,0.0,8114.720023211882,-19.89989873601012,0.08059254560945202,tied_shape,1000,-71628.80113866228,0.17658079229295254
0.01,43,78,2,0.92193599495729,0.0,0.0,0.10696717284184087,-0.0002623178497275364,1.0623603440797483e-06,tied_shape,1000,-71628.80113866228,0.17658079229295254
0.01,43,79,1,0.07822961172118227,0.0,0.0,8262.15285399968,-24.70910905232145,0.12002319383739617,tied_shape,1000,-68311.57411593483,0.17041166685521603
0.01,43,79,2,0.9217703882788146,0.0,0.0,0.11009103551788828,-0.0003292424444771233,1.5992778067917942e-06,tied_shape,1000,-68311.57411593483,0.17041166685521603
0.01,43,80,1,0.07587367428184438,0.0,0.0,6769.360300985114,-6.583647563380104,0.013426638216729712,tied_shape,1009,-87748.78499668677,0.17305870819836855
0.01,43,80,2,0.924126325718157,0.0,0.0,0.07739743917153206,-7.527409373369643e-05,1.5351338508400526e-07,tied_shape,1009,-87748.78499668677,0.17305870819836855
0.01,43,81,1,0.07587367428184442,0.0,0.0,6769.360300985028,-6.583647563380094,0.013426638216729413,tied_shape,1009,-87748.78499668722,0.17204224970191717
0.01,43,81,2,0.9241263257181567,0.0,0.0,0.07739743917153127,-7.52740937336965e-05,1.5351338508400227e-07,tied_shape,1009,-87748.78499668722,0.17204224970191717
0.01,43,82,1,0.07587367428184467,0.0,0.0,6769.3603009850885,-6.5836475633807545,0.013426638216730973,tied_shape,1009,-87748.7849966869,0.17074879072606564
0.01,43,82,2,0.9241263257181569,0.0,0.0,0.07739743917153098,-7.52740937337031e-05,1.5351338508401812e-07,tied_shape,1009,-87748.7849966869,0.17074879072606564
0.01,43,83,1,0.07813887223900799,0.0,0.0,8181.134705289752,-21.77326629759725,0.09497020227840702,tied_shape,1000,-70255.66493423133,0.17203195858746767
0.01,43,83,2,0.9218611277609927,0.0,0.0,0.10837570072740633,-0.0002884310156390401,1.2580726990708258e-06,tied_shape,1000,-70255.66493423133,0.17203195858746767
0.01,43,84,1,0.0781121470347162,0.0,0.0,8157.374771965108,-21.05855348013329,0.08933756376630493,tied_shape,1000,-70766.04735160056,0.16742591559886932
0.01,43,84,2,0.9218878529652795,0.0,0.0,0.10787205602897133,-0.00027847555425613885,1.1813882472594903e-06,tied_shape,1000,-70766.04735160056,0.16742591559886932
0.01,43,85,1,0.07478983575881297,0.0,0.0,6426.720512925154,-5.136663587434676,0.009652171354419113,tied_shape,1000,-91196.36744682032,0.16654966678470373
