gamma,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,341,2,0.08715924690550775,0.0,0.0,70145.63074114975,-1031.4625835373442,61.52089830794457,tied_shape,1002,25240.078087309445,0.1720506241545081
0.01,664,1,0.9065829818918455,0.0,0.0,4.953200226900023,-0.00012332474139623484,0.00010973311374401649,tied_shape,1002,4207.49062009968,0.2323730830103159
0.01,664,2,0.09341701810815359,0.0,0.0,64718.372418983636,-1.6113575419000463,1.4337697239476634,tied_shape,1002,4207.49062009968,0.2323730830103159
0.01,912,1,0.07964028652343864,0.0,0.0,76797.71833676279,232.97827075885613,59.64897123573068,tied_shape,1005,10060.50241039203,0.18722629081457853
0.01,912,2,0.9203597134765595,0.0,0.0,1.2591029722425628,0.0038196920368659673,0.0009779482854527402,tied_shape,1005,10060.50241039203,0.18722629081457853
0.01,1598,1,0.07965641515309226,0.0,0.0,76783.87159614672,242.5240136187165,63.992765550245394,tied_shape,1002,10623.661332786245,0.18376599997282028
0.01,1598,2,0.9203435848469083,0.0,0.0,1.2588516343412532,0.003976118220720752,0.0010491447725199845,tied_shape,1002,10623.661332786245,0.18376599997282028
0.01,2509,1,0.08928559403314515,0.0,0.0,68311.5409177847,-156.91349928706995,6.900818857143076,tied_shape,1001,13944.56863502036,0.1758272498846054
0.01,2509,2,0.9107144059668528,0.0,0.0,4.534097756250303,-0.010414947979275646,0.00045803369205387384,tied_shape,1001,13944.56863502036,0.1758272498846054
0.01,598,1,0.09271441424233078,0.0,0.0,65858.35582498349,1104.2672670420832,28.838436136118066,tied_shape,1003,16374.487767506329,0.178248499520123
0.01,598,2,0.9072855857576695,0.0,0.0,3.9237003519499067,0.06578988816322869,0.0017181325072504533,tied_shape,1003,16374.487767506329,0.178248499520123
0.01,3213,1,0.9078636741125048,0.0,0.0,3.690049995669109,0.0010869909647512497,0.00046061132049870205,tied_shape,1007,13572.36779763668,0.1806022496894002
0.01,3213,2,0.09213632588749311,0.0,0.0,66246.7269115345,19.514530611156154,8.269262583773141,tied_shape,1007,13572.36779763668,0.1806022496894002
0.01,14,1,0.08969756472832878,0.0,0.0,68157.97829962449,4801.473260205658,387.1658331408798,tied_shape,1000,28084.561807518603,0.17487625032663345
0.01,14,2,0.9103024352716717,0.0,0.0,3.9405659657988963,0.27759805362308004,0.022384063366555733,tied_shape,1000,28084.561807518603,0.17487625032663345
0.01,613,1,0.08421056636065531,0.0,0.0,72623.475498298,1337.0044060946134,332.4456023584703,tied_shape,1000,40123.51856483077,0.16124308295547962
0.01,613,2,0.9157894336393441,0.0,0.0,3.6244894057450594,0.06672716049561635,0.01659168134638571,tied_shape,1000,40123.51856483077,0.16124308295547962
0.01,1052,1,0.9091502324024381,0.0,0.0,3.768823680924082,0.32921622849204973,0.03490198920650245,tied_shape,1004,34212.31493471168,0.16946154180914164
0.01,1052,2,0.0908497675975623,0.0,0.0,67308.54007279722,5879.570280836032,623.3249782993835,tied_shape,1004,34212.31493471168,0.16946154180914164
0.01,2334,1,0.08512065201711194,0.0,0.0,71862.16843187429,-1209.6705986641666,252.2755511499619,tied_shape,1001,30074.867084595408,0.1775924162939191
0.01,2334,2,0.9148793479828901,0.0,0.0,2.0937044169854184,-0.03524375524406235,0.007350048673257521,tied_shape,1001,30074.867084595408,0.1775924162939191
0.01,510,1,0.08431727973014512,0.0,0.0,72440.90017480543,1025.1603508450346,29.03208953906937,tied_shape,1000,17274.403131517694,0.17823337484151125
0.01,510,2,0.9156827202698554,0.0,0.0,4.031527615198577,0.05705288386070942,0.0016157125383759808,tied_shape,1000,17274.403131517694,0.17823337484151125
0.01,2166,1,0.09271231702719503,0.0,0.0,65944.79392131844,-12310.204868733657,2351.3156577061613,tied_shape,1000,28958.311004004467,0.16923975013196468
0.01,2166,2,0.9072876829728044,0.0,0.0,3.7732191029386724,-0.7043634138460558,0.13453721862079507,tied_shape,1000,28958.311004004467,0.16923975013196468
0.01,2585,1,0.09584462237842485,0.0,0.0,63795.42084000916,-13800.60111284063,3058.1217427267084,tied_shape,1000,32304.164846313553,0.18241979088634253
0.01,2585,2,0.9041553776215765,0.0,0.0,3.7883503460946666,-0.8195182556011295,0.18159981406052103,tied_shape,1000,32304.164846313553,0.18241979088634253
0.01,2127,1,0.9120859715570659,0.0,0.0,2.532140576091542,-0.0848696925916858,0.014237305156072144,tied_shape,1007,36020.384611926616,0.17774091754108667
0.01,2127,2,0.08791402844293464,0.0,0.0,69575.85984011188,-2331.9723605341565,391.19974514557373,tied_shape,1007,36020.384611926616,0.17774091754108667
0.01,197,1,0.08103612006804736,0.0,0.0,75262.21754707192,924.5984284681906,18.028647514786687,tied_shape,1005,7617.934296280038,0.17509312462061644
0.01,197,2,0.9189638799319497,0.0,0.0,3.3937681682574854,0.041692536005781294,0.0008129583746871392,tied_shape,1005,7617.934296280038,0.17509312462061644
0.01,1545,1,0.08500975876675973,0.0,0.0,71706.0594109739,-2063.902340311613,64.88630469957178,tied_shape,1005,9260.476418524573,0.17010045889765024
0.01,1545,2,0.9149902412332392,0.0,0.0,3.916461815202369,-0.11272680122902118,0.0035439785252871898,tied_shape,1005,9260.476418524573,0.17010045889765024
0.01,2288,1,0.09851630028169639,0.0,0.0,62005.53662747709,6445.051900993469,687.0533435516477,tied_shape,1000,27299.67786895559,0.16961033269762993
0.01,2288,2,0.9014836997183062,0.0,0.0,5.692732164297893,0.5917206148506429,0.06307841009300554,tied_shape,1000,27299.67786895559,0.16961033269762993
0.01,401,1,0.09271260399757386,0.0,0.0,65921.50595309203,8512.200847361157,1124.1252646756561,tied_shape,1000,22864.454739435438,0.16790504194796085
0.01,401,2,0.9072873960024259,0.0,0.0,3.7654776639397487,0.48622223807379544,0.0642107384291029,tied_shape,1000,22864.454739435438,0.16790504194796085
0.01,276,1,0.096001519349816,0.0,0.0,63203.63273034766,950.5866735476934,16.4428970348827,tied_shape,1001,13721.102415908326,0.17397383321076632
0.01,276,2,0.9039984806501838,0.0,0.0,7.3264339376806085,0.1101900344162137,0.001906026499839289,tied_shape,1001,13721.102415908326,0.17397383321076632
0.01,1973,1,0.9119917832546118,0.0,0.0,3.0408920038793905,-0.0058866318521604835,0.0005283649170598089,tied_shape,1008,12508.5573684096,0.17078975029289722
0.01,1973,2,0.08800821674538924,0.0,0.0,69397.75167554697,-134.3418361982056,12.0580860028602,tied_shape,1008,12508.5573684096,0.17078975029289722
0.01,21,1,0.09249532754944739,0.0,0.0,66012.28499907664,-689.85556911441,17.747801816645488,tied_shape,1000,17944.697225594715,0.17549129202961922
0.01,21,2,0.9075046724505544,0.0,0.0,4.332402832495076,-0.0452753941434625,0.0011647926876349104,tied_shape,1000,17944.697225594715,0.17549129202961922
0.01,2096,1,0.0907377821485125,0.0,0.0,67173.34939349006,28.31459119491148,5.128455759526864,tied_shape,1004,12265.95090508849,0.19083583261817694
0.01,2096,2,0.9092622178514864,0.0,0.0,4.50794464495876,0.0019001674161519125,0.00034416617433561444,tied_shape,1004,12265.95090508849,0.19083583261817694
0.01,83,1,0.9126683537628361,0.0,0.0,3.0827758294635728,-0.001965483585222928,0.0003724598053422,tied_shape,1002,9825.97279815054,0.17244129162281752
0.01,83,2,0.08733164623716315,0.0,0.0,69892.48732678509,-44.56131232711187,8.444383784190483,tied_shape,1002,9825.97279815054,0.17244129162281752
0.01,2025,1,0.0926153524116557,0.0,0.0,65918.60615859562,-868.8433783989486,21.212723835134575,tied_shape,1003,17379.96704754422,0.1720362501218915
0.01,2025,2,0.9073846475883411,0.0,0.0,4.3359812229711485,-0.057150610335673986,0.001395326412332254,tied_shape,1003,17379.96704754422,0.1720362501218915
0.01,1540,1,0.9109574802965325,0.0,0.0,6.0164620591576,-0.0005643655194834291,1.3165743368315895e-05,tied_shape,1006,-12410.984727061474,0.1685210419818759
0.01,1540,2,0.08904251970346812,0.0,0.0,60779.26979715189,-5.701311474354398,0.13300246231004675,tied_shape,1006,-12410.984727061474,0.1685210419818759
0.01,871,1,0.09323802950500451,0.0,0.0,65519.13526061648,-919.4933792371872,28.212818004815684,tied_shape,1003,21090.851724094955,0.17272662464529276
0.01,871,2,0.9067619704949914,0.0,0.0,4.322290156753478,-0.06065887723438632,0.0018611965049818448,tied_shape,1003,21090.851724094955,0.17272662464529276
0.01,1615,1,0.0931512173051979,0.0,0.0,65588.16351424214,-1021.0254386897374,33.186652141091955,tied_shape,1003,22048.827836155167,0.17209295835345984
0.01,1615,2,0.9068487826948013,0.0,0.0,4.324596115639128,-0.06732194361818908,0.002188182428819932,tied_shape,1003,22048.827836155167,0.17209295835345984
0.01,2437,1,0.9010549414049399,0.0,0.0,10.755483100719076,0.03247771209054215,0.00017510470002328777,tied_shape,1007,7226.836805915168,0.17584166675806046
0.01,2437,2,0.09894505859506214,0.0,0.0,59589.157522935224,179.93794268696914,0.9701415970795778,tied_shape,1007,7226.836805915168,0.17584166675806046
0.01,2606,1,0.08858743523539891,0.0,0.0,64826.426888005764,-44.58156783152832,0.29674512128179503,tied_shape,1003,-12581.211722504448,0.17091312445700169
0.01,2606,2,0.9114125647646029,0.0,0.0,4.195809499473887,-0.002885486286821327,1.9206457282424324e-05,tied_shape,1003,-12581.211722504448,0.17091312445700169
0.01,2276,1,0.09699603695393326,0.0,0.0,62885.65632127592,676.2079363821387,13.321683438764097,tied_shape,1003,14173.50937260881,0.17918933276087046
0.01,2276,2,0.9030039630460681,0.0,0.0,4.186968792715332,0.04502237382327449,0.0008869665371635299,tied_shape,1003,14173.50937260881,0.17918933276087046
0.01,751,1,0.08736656602467328,0.0,0.0,69961.08596083912,766.6869446299066,33.40220652128605,tied_shape,1000,18459.135864573214,0.1756049171090126
0.01,751,2,0.9126334339753248,0.0,0.0,3.070732192984474,0.03365142565302343,0.001466089747935622,tied_shape,1000,18459.135864573214,0.1756049171090126
0.01,3037,1,0.09589593198634022,0.0,0.0,61622.657543604124,-463.39275311021134,3.9464079729853476,tied_shape,1005,-328.4964585326895,0.19672241620719433
0.01,3037,2,0.9041040680136607,0.0,0.0,6.418600409661595,-0.048266871853794725,0.0004110568554134778,tied_shape,1005,-328.4964585326895,0.19672241620719433
0.01,1070,1,0.08023605972852668,0.0,0.0,51878.210790153724,19.499383284062965,0.04793096016131538,tied_shape,1008,-36546.50560842481,0.1632726676762104
0.01,1070,2,0.9197639402714706,0.0,0.0,2.3042074803802755,0.000866078921026853,2.1288875476498406e-06,tied_shape,1008,-36546.50560842481,0.1632726676762104
0.01,3046,1,0.08788601178833035,0.0,0.0,41544.40909166023,251.7698339982774,1.551563728731547,tied_shape,1005,-37560.05523763574,0.1694315830245614
0.01,3046,2,0.9121139882116692,0.0,0.0,2.2503886062341656,0.01363793536148593,8.40455169137209e-05,tied_shape,1005,-37560.05523763574,0.1694315830245614
0.01,1019,1,0.09250347736010897,0.0,0.0,65901.55834351927,-926.1327375676459,18.254565637810746,tied_shape,1000,12518.749599300709,0.18109633401036263
0.01,1019,2,0.9074965226398958,0.0,0.0,4.37579182608461,-0.06149420688648095,0.0012120833120558895,tied_shape,1000,12518.749599300709,0.18109633401036263
0.01,1334,1,0.9074848280013519,0.0,0.0,4.421731621121057,0.015930894692538135,0.00013303311062841887,tied_shape,1004,327.77927653189016,0.2191335828974843
0.01,1334,2,0.09251517199864721,0.0,0.0,65134.12275754931,234.66934211585908,1.959638372691015,tied_shape,1004,327.77927653189016,0.2191335828974843
0.01,2001,1,0.9095200888671171,0.0,0.0,3.05797333376461,-0.09127036850755917,0.005615985745240757,tied_shape,1004,26754.827305546914,0.22227166779339314
0.01,2001,2,0.09047991113288353,0.0,0.0,67583.42790576899,-2017.1413209708546,124.11735692477461,tied_shape,1004,26754.827305546914,0.22227166779339314
0.01,2752,1,0.08928745505080611,0.0,0.0,68495.20940236138,-4784.551447672787,442.82082020594834,tied_shape,1004,29718.013624717136,0.17270549945533276
0.01,2752,2,0.9107125449491934,0.0,0.0,2.862873633572755,-0.19997845553768834,0.01850844842472977,tied_shape,1004,29718.013624717136,0.17270549945533276
0.01,2548,1,0.08986224922776422,0.0,0.0,68008.82631639918,5305.885629519562,438.2041156406419,tied_shape,1000,22477.50463623574,0.175461333245039
0.01,2548,2,0.9101377507722394,0.0,0.0,3.928887988230244,0.3065224243065074,0.025315168333061303,tied_shape,1000,22477.50463623574,0.175461333245039
0.01,1882,1,0.9033703412617702,0.0,0.0,7.0499011379467875,-0.010248159451355307,0.0003663714544930652,tied_shape,1006,16351.055670073447,0.1776644168421626
0.01,1882,2,0.09662965873822657,0.0,0.0,62944.33949469986,-91.49967000669086,3.27111100730907,tied_shape,1006,16351.055670073447,0.1776644168421626
0.01,1468,1,0.9157132818218788,0.0,0.0,3.507878487547313,0.22670879074215827,0.015334308242835904,tied_shape,1002,15001.497109416488,0.17027220781892538
0.01,1468,2,0.08428671817812142,0.0,0.0,72469.34256100471,4683.582135529433,316.7918275764177,tied_shape,1002,15001.497109416488,0.17027220781892538
0.01,117,1,0.09905377434194008,0.0,0.0,61649.10154496338,8978.311573781782,1322.5218224298092,tied_shape,1000,29074.463134433205,0.16880649980157614
0.01,117,2,0.9009462256580613,0.0,0.0,6.874051512479829,1.0011074728843636,0.14746497363194638,tied_shape,1000,29074.463134433205,0.16880649980157614
0.01,1166,1,0.07527543319587317,0.0,0.0,80858.74224263274,140.29788141267002,4.234263895077846,tied_shape,1005,-7405.854532431806,0.1752210408449173
0.01,1166,2,0.9247245668041283,0.0,0.0,1.807260346460879,0.003135774694698413,9.463933053846644e-05,tied_shape,1005,-7405.854532431806,0.1752210408449173
0.01,852,1,0.9122493461906565,0.0,0.0,4.010017869318877,-0.06489803468122435,0.0011973499142418312,tied_shape,1006,4193.124365278769,0.19014091603457928
0.01,852,2,0.08775065380934073,0.0,0.0,69218.21733355967,-1120.2259978579327,20.667844705237552,tied_shape,1006,4193.124365278769,0.19014091603457928
0.01,2539,1,0.07878123471896362,0.0,0.0,77592.63359512344,1295.855320570192,47.93504661228415,tied_shape,1005,11256.432012931518,0.17714258283376694
0.01,2539,2,0.921218765281039,0.0,0.0,2.1534734789835652,0.03596462622997035,0.0013303692220582462,tied_shape,1005,11256.432012931518,0.17714258283376694
0.01,176,1,0.9251283647347749,0.0,0.0,1.3365061871916168,0.006391553448940754,0.0012556817544871423,tied_shape,1002,11447.908394758104,0.17042000032961369
0.01,176,2,0.0748716352652274,0.0,0.0,81692.33863003562,390.67604304923435,76.75204206474346,tied_shape,1002,11447.908394758104,0.17042000032961369
0.01,1231,1,0.08042572100002157,0.0,0.0,75830.41128542207,722.3587571649645,13.204939934319023,tied_shape,1005,2431.6079137283627,0.22026158310472965
0.01,1231,2,0.9195742789999772,0.0,0.0,2.4803097021191234,0.023627373285148082,0.0004319156401738806,tied_shape,1005,2431.6079137283627,0.22026158310472965
0.01,1675,1,0.08043106549093174,0.0,0.0,75826.63083936594,717.5554479772612,13.141353557654947,tied_shape,1005,2329.3923092657146,0.18511804193258286
0.01,1675,2,0.91956893450907,0.0,0.0,2.4570151237229636,0.02325099464757756,0.0004258201120098556,tied_shape,1005,2329.3923092657146,0.18511804193258286
0.01,1758,1,0.07563451521883034,0.0,0.0,80847.74196751592,-1394.9456937422706,69.8520908213135,tied_shape,1005,12975.388595439157,0.1702948333695531
0.01,1758,2,0.9243654847811674,0.0,0.0,1.9057093342828286,-0.03288107947962718,0.0016465244205686642,tied_shape,1005,12975.388595439157,0.1702948333695531
0.01,1939,1,0.9234346465073255,0.0,0.0,1.664757543270713,0.0022405886751028716,1.5563242725520794e-05,tied_shape,1002,-23454.059880891476,0.17015045881271362
0.01,1939,2,0.07656535349267585,0.0,0.0,77252.11720318963,103.97322999547417,0.7222033358272105,tied_shape,1002,-23454.059880891476,0.17015045881271362
0.01,1720,1,0.07473233508488059,0.0,0.0,81850.6106022466,-124.4466971533441,101.21315233904839,tied_shape,1005,13569.05864568141,0.1691116662696004
0.01,1720,2,0.9252676649151202,0.0,0.0,1.316028162753068,-0.00200090576002261,0.0016273471625824164,tied_shape,1005,13569.05864568141,0.1691116662696004
0.01,2863,1,0.07907677562651255,0.0,0.0,77231.40743712858,-934.9944345160676,22.940122941734295,tied_shape,1005,4670.579687134868,0.18185641709715128
