gamma,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,2562,1,0.08626537992994787,0.0,0.0,26880.354798504413,198.63158140824626,5.374090596519315,tied_shape,1008,-4340.388605840078,0.16924920864403248
0.01,2562,2,0.9137346200700566,0.0,0.0,1.1707417708442713,0.00865116145626273,0.00023406210181409619,tied_shape,1008,-4340.388605840078,0.16924920864403248
0.01,3215,1,0.9161957339535174,0.0,0.0,0.9525685636361555,0.04163812769796547,0.005144280260544372,tied_shape,1006,17607.868729386308,0.17025120835751295
0.01,3215,2,0.08380426604648382,0.0,0.0,27717.827749247535,1211.5857014301055,149.68820051265766,tied_shape,1006,17607.868729386308,0.17025120835751295
0.01,1106,1,0.915576276270618,0.0,0.0,1.026446460134502,-0.030417977842624563,0.004506336724180089,tied_shape,1005,18869.355162807322,0.16545379254966974
0.01,1106,2,0.08442372372938779,0.0,0.0,27513.671048245706,-815.3471893752092,120.79136231369868,tied_shape,1005,18869.355162807322,0.16545379254966974
0.01,2366,1,0.9106868038215551,0.0,0.0,1.1790277337644852,-0.005675097923176356,0.00019078051804684182,tied_shape,1006,-4068.5335133656276,0.17768233362585306
0.01,2366,2,0.08931319617844793,0.0,0.0,25960.863500270065,-124.95926797569062,4.200772251311787,tied_shape,1006,-4068.5335133656276,0.17768233362585306
0.01,3196,1,0.10142956954630246,0.0,0.0,22831.37598900345,354.5204666210316,7.865622526109076,tied_shape,1002,8104.193625153682,0.17799404170364141
0.01,3196,2,0.8985704304536958,0.0,0.0,2.797605086684982,0.04344058199692511,0.0009638011129765117,tied_shape,1002,8104.193625153682,0.17799404170364141
0.01,1783,1,0.9159001984950346,0.0,0.0,0.7091625318605502,0.0002864090813820682,6.814894697337416e-07,tied_shape,1007,-54222.35693672488,0.15723137464374304
0.01,1783,2,0.0840998015049657,0.0,0.0,18966.738618861156,7.660086285706387,0.018226615286674318,tied_shape,1007,-54222.35693672488,0.15723137464374304
0.01,928,1,0.9159001984950365,0.0,0.0,0.7091625318606297,-0.0002864090813821823,6.814894697340152e-07,tied_shape,1007,-54222.356936721466,0.15704370755702257
0.01,928,2,0.08409980150496463,0.0,0.0,18966.738618863394,-7.660086285709485,0.018226615286681742,tied_shape,1007,-54222.356936721466,0.15704370755702257
0.01,859,1,0.914865560230923,0.0,0.0,0.54188403847171,0.0,2.7094188376491307e-07,tied_shape,1001,-62154.00983105123,0.15681704226881266
0.01,859,2,0.08513443976907777,0.0,0.0,13642.660777110783,0.0,0.006821326977891902,tied_shape,1001,-62154.00983105123,0.15681704226881266
0.01,1863,1,0.906107528604643,0.0,0.0,1.9945903882585496,-8.754256798706013e-05,2.264036240451292e-05,tied_shape,1001,-15694.47912487226,0.16416579205542803
0.01,1863,2,0.09389247139535839,0.0,0.0,24186.311737435688,-1.0615371717895965,0.2745359980613159,tied_shape,1001,-15694.47912487226,0.16416579205542803
0.01,561,1,0.9061075286046434,0.0,0.0,1.994590388258549,8.754256798705649e-05,2.2640362404512954e-05,tied_shape,1001,-15694.47912487225,0.1645434582605958
0.01,561,2,0.09389247139535838,0.0,0.0,24186.311737435684,1.0615371717895525,0.27453599806131634,tied_shape,1001,-15694.47912487225,0.1645434582605958
0.01,1825,1,0.914865560230923,0.0,0.0,0.54188403847171,0.0,2.7094188376491307e-07,tied_shape,1001,-62154.00983105123,0.15658387448638678
0.01,1825,2,0.08513443976907777,0.0,0.0,13642.660777110783,0.0,0.006821326977891902,tied_shape,1001,-62154.00983105123,0.15658387448638678
0.01,2631,1,0.914865560230923,0.0,0.0,0.54188403847171,0.0,2.7094188376491307e-07,tied_shape,1001,-62154.00983105123,0.15610437467694283
0.01,2631,2,0.08513443976907777,0.0,0.0,13642.660777110783,0.0,0.006821326977891902,tied_shape,1001,-62154.00983105123,0.15610437467694283
0.01,2714,1,0.9159458103766418,0.0,0.0,0.809440771411775,-0.0004598182773667988,1.2921174082782377e-06,tied_shape,1006,-48341.09752654812,0.15599166601896286
0.01,2714,2,0.08405418962336006,0.0,0.0,22211.896084538173,-12.617891457121765,0.03545704468486512,tied_shape,1006,-48341.09752654812,0.15599166601896286
0.01,3157,1,0.9159458103766427,0.0,0.0,0.8094407714118074,0.0004598182773668605,1.2921174082786234e-06,tied_shape,1006,-48341.0975265454,0.15603950060904026
0.01,3157,2,0.0840541896233591,0.0,0.0,22211.896084539923,12.617891457123946,0.03545704468487708,tied_shape,1006,-48341.0975265454,0.15603950060904026
0.01,815,1,0.914871640218662,0.0,0.0,0.5420115259090964,1.4211938795749712e-06,2.710138491098495e-07,tied_shape,1001,-62151.53069318542,0.15636579133570194
0.01,815,2,0.08512835978133557,0.0,0.0,13643.860146720672,0.03577519961733873,0.006822133623223727,tied_shape,1001,-62151.53069318542,0.15636579133570194
0.01,981,1,0.914871640218662,0.0,0.0,0.5420115259090967,-1.4211938795737504e-06,2.7101384910984967e-07,tied_shape,1001,-62151.53069318541,0.15616191737353802
0.01,981,2,0.08512835978133557,0.0,0.0,13643.860146720672,-0.035775199617307976,0.006822133623223727,tied_shape,1001,-62151.53069318541,0.15616191737353802
0.01,1429,1,0.914865560230923,0.0,0.0,0.54188403847171,0.0,2.7094188376491307e-07,tied_shape,1001,-62154.00983105123,0.157602415420115
0.01,1429,2,0.08513443976907777,0.0,0.0,13642.660777110783,0.0,0.006821326977891902,tied_shape,1001,-62154.00983105123,0.157602415420115
0.01,39,1,0.9114878142738292,0.0,0.0,1.2233358902860947,-0.058867821071030044,0.004921119350070585,tied_shape,1006,16392.227123952238,0.16982545889914036
0.01,39,2,0.0885121857261703,0.0,0.0,26238.817678026335,-1262.6311681448358,105.55102194223367,tied_shape,1006,16392.227123952238,0.16982545889914036
0.01,2713,1,0.10161099258509779,0.0,0.0,22809.12017639724,-65.15171656149717,3.482104846687121,tied_shape,1009,9157.891462569782,0.1746968338266015
0.01,2713,2,0.8983890074149037,0.0,0.0,2.4868520583461007,-0.007103416492294219,0.00037964987419030676,tied_shape,1009,9157.891462569782,0.1746968338266015
0.01,112,1,0.10169578606001792,0.0,0.0,22784.65777139171,-116.60999319695466,3.4789764680815667,tied_shape,1005,7983.536855074323,0.17606404144316912
0.01,112,2,0.8983042139399797,0.0,0.0,2.466093530104059,-0.01262126263443645,0.0003765464219564699,tied_shape,1005,7983.536855074323,0.17606404144316912
0.01,3153,1,0.9160360805938554,0.0,0.0,0.9694183348045333,-0.01422789517955806,0.0029884543380853763,tied_shape,1006,16313.750770125045,0.1693927925080061
0.01,3153,2,0.08396391940614244,0.0,0.0,27664.517746154976,-406.0247723338976,85.2822203803341,tied_shape,1006,16313.750770125045,0.1693927925080061
0.01,1665,1,0.09160111229391392,0.0,0.0,25342.891246143783,1473.5319806039279,111.55928654482504,tied_shape,1007,20629.04623497248,0.16278962511569262
0.01,1665,2,0.9083988877060861,0.0,0.0,2.0941494059061454,0.12176180262127595,0.00921843570933159,tied_shape,1007,20629.04623497248,0.16278962511569262
0.01,590,1,0.9044736156134662,0.0,0.0,2.0267053214860797,0.11919883217537225,0.008261671071393159,tied_shape,1006,16792.76605855421,0.16996033303439617
0.01,590,2,0.09552638438653455,0.0,0.0,24298.3266845241,1429.0840083684316,99.04981277968781,tied_shape,1006,16792.76605855421,0.16996033303439617
0.01,17,1,0.9161087179948706,0.0,0.0,0.9740129662943874,-0.010819504215812225,0.0022585701317299005,tied_shape,1006,14235.865789540412,0.1694459579885006
0.01,17,2,0.08389128200512903,0.0,0.0,27687.68119512344,-307.5595436438587,64.20301569708764,tied_shape,1006,14235.865789540412,0.1694459579885006
0.01,333,1,0.9072028528641867,0.0,0.0,1.5719603479325073,0.02574718033710562,0.0008785924530848317,tied_shape,1006,6654.735758010808,0.17004079185426235
0.01,333,2,0.09279714713581101,0.0,0.0,25006.005431283244,409.5740278669774,13.976235267396873,tied_shape,1006,6654.735758010808,0.17004079185426235
0.01,550,1,0.9127614472362069,0.0,0.0,1.5045332871245218,0.04794123161510723,0.002049188858206226,tied_shape,1006,6457.63191406872,0.163181290961802
0.01,550,2,0.08723855276379218,0.0,0.0,26603.598848450707,847.7109181323264,36.23435839869272,tied_shape,1006,6457.63191406872,0.163181290961802
0.01,341,1,0.08628397247902211,0.0,0.0,26918.48160123076,1523.2135720716717,160.16075524532482,tied_shape,1002,19128.227398852494,0.16225612442940474
0.01,341,2,0.9137160275209784,0.0,0.0,1.166397795893336,0.0660019751284181,0.006939884450920055,tied_shape,1002,19128.227398852494,0.16225612442940474
0.01,664,1,0.887399471162884,0.0,0.0,3.422851002163211,-0.004102243626591227,0.00010026955547597624,tied_shape,1006,2243.555714377292,0.18983266688883305
0.01,664,2,0.1126005288371159,0.0,0.0,20426.364501844753,-24.480739459346875,0.5983732529683081,tied_shape,1006,2243.555714377292,0.18983266688883305
0.01,912,1,0.10116182643580425,0.0,0.0,22879.527653407848,-3.2806797954579983,2.1133469944877343,tied_shape,1002,10088.98204837396,0.17725425027310848
0.01,912,2,0.8988381735641975,0.0,0.0,3.433406271469791,-0.0004923137730394531,0.0003171384888090232,tied_shape,1002,10088.98204837396,0.17725425027310848
0.01,1598,1,0.8989175099876356,0.0,0.0,3.4197271214834233,-0.00032639649805546006,0.0003412441435709546,tied_shape,1000,10638.984399803512,0.1762277502566576
0.01,1598,2,0.10108249001236662,0.0,0.0,22902.23856467396,-2.185908465672448,2.2853445632439002,tied_shape,1000,10638.984399803512,0.1762277502566576
0.01,2509,1,0.09272378063029432,0.0,0.0,25034.240738516517,-245.54886074392255,14.420070846830141,tied_shape,1004,10699.429548897384,0.16342100035399199
0.01,2509,2,0.907276219369704,0.0,0.0,1.5778323632375697,-0.015476200907574834,0.0009088533860466284,tied_shape,1004,10699.429548897384,0.16342100035399199
0.01,598,1,0.0893259017159816,0.0,0.0,25999.889354946932,-1339.1355246684182,115.57182702398106,tied_shape,1005,17048.059357790164,0.1680370420217514
0.01,598,2,0.910674098284016,0.0,0.0,1.2327445885281008,-0.06349304217429817,0.0054796596402826945,tied_shape,1005,17048.059357790164,0.1680370420217514
0.01,3213,1,0.9110833374529865,0.0,0.0,1.3076966215213064,0.003385594196397231,0.0008382230301993386,tied_shape,1006,9530.89342807741,0.16973445937037468
0.01,3213,2,0.0889166625470141,0.0,0.0,26112.14385052182,67.60369432855947,16.737674459938802,tied_shape,1006,9530.89342807741,0.16973445937037468
0.01,14,1,0.08969309844862823,0.0,0.0,25870.12645576211,-303.5684053127042,11.375823361129966,tied_shape,1004,8186.3345788643555,0.164492541924119
0.01,14,2,0.9103069015513707,0.0,0.0,1.7754299579537676,-0.020833467590583885,0.0007807065661730439,tied_shape,1004,8186.3345788643555,0.164492541924119
0.01,613,1,0.08312121635373992,0.0,0.0,27946.90101921272,5938.376537595275,2279.005485843562,tied_shape,1002,36929.78161318508,0.15608570910990238
0.01,613,2,0.9168787836462626,0.0,0.0,0.9971277149166413,0.2118775109689704,0.08131347124389311,tied_shape,1002,36929.78161318508,0.15608570910990238
0.01,1052,1,0.8972804466058676,0.0,0.0,2.3208993927005444,-0.05667062534582959,0.004601168818677552,tied_shape,1005,26413.740629400327,0.1699662497267127
0.01,1052,2,0.10271955339413213,0.0,0.0,22599.494462055794,-551.8237833541289,44.803359233807065,tied_shape,1005,26413.740629400327,0.1699662497267127
0.01,2334,1,0.08690265277506973,0.0,0.0,26729.325616728693,-2050.172146990651,476.34343114751135,tied_shape,1005,30271.899956019308,0.158481084741652
0.01,2334,2,0.9130973472249334,0.0,0.0,1.1099907634559536,-0.08513765664293613,0.019781150351048955,tied_shape,1005,30271.899956019308,0.158481084741652
0.01,510,1,0.08910105113598908,0.0,0.0,26055.939053022623,-771.8479080622637,37.205066470536174,tied_shape,1005,9049.513244310241,0.1669435417279601
0.01,510,2,0.9108989488640115,0.0,0.0,1.3646667662969783,-0.04042514785688474,0.001948596734390997,tied_shape,1005,9049.513244310241,0.1669435417279601
0.01,2166,1,0.9063222678608641,0.0,0.0,1.8750786660365315,-0.18416730212641852,0.019106735261299933,tied_shape,1006,14342.36182447231,0.16947299987077713
0.01,2166,2,0.0936777321391359,0.0,0.0,24777.73365419568,-2433.6303551177407,252.48092567039805,tied_shape,1006,14342.36182447231,0.16947299987077713
0.01,2585,1,0.0991550506988362,0.0,0.0,23397.706483843365,-2691.2841621136367,320.24397048925675,tied_shape,1009,20109.277188500277,0.1670556254684925
0.01,2585,2,0.9008449493011625,0.0,0.0,2.891716054893112,-0.33261506315747236,0.039578863491853834,tied_shape,1009,20109.277188500277,0.1670556254684925
0.01,2127,1,0.9083646100545729,0.0,0.0,1.3842509829370626,-0.13866376514943993,0.02536898072777772,tied_shape,1006,31416.12122117469,0.16286499984562397
0.01,2127,2,0.09163538994542471,0.0,0.0,25345.9192253081,-2538.9619615784604,464.51123696538997,tied_shape,1006,31416.12122117469,0.16286499984562397
0.01,197,1,0.08859217035061508,0.0,0.0,26155.437261107916,-324.72834606192856,6.875069705848001,tied_shape,1005,-2301.3600969954337,0.17469058372080326
0.01,197,2,0.9114078296493847,0.0,0.0,1.5353933859879367,-0.01906241328749124,0.00040358478618368593,tied_shape,1005,-2301.3600969954337,0.17469058372080326
0.01,1545,1,0.08580054675453375,0.0,0.0,27057.246074341445,-853.2931463157428,40.331938495707625,tied_shape,1005,7204.109670550574,0.16700141690671444
0.01,1545,2,0.9141994532454648,0.0,0.0,1.325796123614336,-0.04181108242072368,0.001976251669092397,tied_shape,1005,7204.109670550574,0.16700141690671444
0.01,2288,1,0.9186023943587691,0.0,0.0,0.9366234454742455,0.12919270779503184,0.02560110791010178,tied_shape,1006,23861.194640725273,0.16268320754170418
0.01,2288,2,0.08139760564122862,0.0,0.0,28538.66582081471,3936.467245256417,780.0589092867212,tied_shape,1006,23861.194640725273,0.16268320754170418
0.01,401,1,0.9062425013154155,0.0,0.0,1.871954081787446,0.12857997936361626,0.009308168626565144,tied_shape,1000,8266.53704789956,0.17277770955115557
0.01,401,2,0.09375749868458491,0.0,0.0,24743.735775944737,1699.5871140235595,123.03659971923298,tied_shape,1000,8266.53704789956,0.17277770955115557
0.01,276,1,0.9165615715133829,0.0,0.0,1.1326844024870113,0.08337995200142836,0.010545268079457078,tied_shape,1006,20937.513849267678,0.16265983413904905
0.01,276,2,0.08343842848661404,0.0,0.0,27837.56844342096,2049.1984488817334,259.1671795528896,tied_shape,1006,20937.513849267678,0.16265983413904905
0.01,1973,1,0.9162191389268823,0.0,0.0,0.9947246214783578,-0.0068191506779226455,0.001593272619990477,tied_shape,1006,11762.940404212797,0.16966929286718369
0.01,1973,2,0.08378086107312105,0.0,0.0,27722.64371707883,-190.04745696971682,44.40397697457992,tied_shape,1006,11762.940404212797,0.16966929286718369
0.01,21,1,0.9023941268642469,0.0,0.0,2.4665679683991226,-0.11210534246018505,0.00545263183409641,tied_shape,1004,8377.310042528969,0.17150387540459633
0.01,21,2,0.09760587313575528,0.0,0.0,23745.094481896205,-1079.212891250717,52.49125900213742,tied_shape,1004,8377.310042528969,0.17150387540459633
0.01,2096,1,0.09347072282246925,0.0,0.0,24835.754334109362,-20.87290966382848,11.773947565011916,tied_shape,1008,8971.934999688585,0.172323833219707
0.01,2096,2,0.906529277177532,0.0,0.0,1.3996491738297772,-0.0011763182375450396,0.0006635351501867323,tied_shape,1008,8971.934999688585,0.172323833219707
0.01,83,1,0.9156941774221236,0.0,0.0,0.9686640772588511,-0.009219495502933907,0.0014783872554747978,tied_shape,1006,10835.94123654409,0.17682095803320408
0.01,83,2,0.08430582257787658,0.0,0.0,27549.93945521801,-262.2132366384943,42.04706289403635,tied_shape,1006,10835.94123654409,0.17682095803320408
0.01,2025,1,0.9048584654140873,0.0,0.0,2.1369303470239207,-0.10277932912465128,0.005293117721557848,tied_shape,1006,6870.167532367578,0.1831028750166297
0.01,2025,2,0.09514153458591268,0.0,0.0,24368.03769994609,-1172.022555799585,60.35895946201871,tied_shape,1006,6870.167532367578,0.1831028750166297
0.01,1540,1,0.9010408477326225,0.0,0.0,1.7057755603620752,0.002065261726768359,2.945430267712069e-05,tied_shape,1006,-14443.970276254016,0.17221491690725088
0.01,1540,2,0.098959152267374,0.0,0.0,23096.47623821668,27.96397691843978,0.3988160093881042,tied_shape,1006,-14443.970276254016,0.17221491690725088
0.01,871,1,0.8994350917202382,0.0,0.0,2.7479051583959895,-0.13903311397670104,0.007524897235726635,tied_shape,1004,12084.219974910802,0.2097204579040408
0.01,871,2,0.10056490827976466,0.0,0.0,23051.46222047432,-1166.3126598225108,63.12440726431636,tied_shape,1004,12084.219974910802,0.2097204579040408
0.01,1615,1,0.8991384888708683,0.0,0.0,2.761777208712087,-0.1502338977970274,0.008727940154319545,tied_shape,1004,13162.774846865164,0.17397754173725843
0.01,1615,2,0.10086151112913547,0.0,0.0,22987.199983039656,-1250.447227241142,72.64557949658314,tied_shape,1004,13162.774846865164,0.17397754173725843
0.01,2437,1,0.08914935222839653,0.0,0.0,26053.56507948635,1387.234248279357,136.1428800532655,tied_shape,1008,17751.755326152186,0.1810959167778492
0.01,2437,2,0.910850647771603,0.0,0.0,1.1079681502735645,0.0589942819484772,0.005789686537152641,tied_shape,1008,17751.755326152186,0.1810959167778492
0.01,2606,1,0.9145861226219201,0.0,0.0,1.0406462003085364,0.08843268037655952,0.01587260059705115,tied_shape,1006,25865.29673030626,0.1638170825317502
0.01,2606,2,0.08541387737807994,0.0,0.0,27195.66180503791,2311.049872013065,414.8056060511856,tied_shape,1006,25865.29673030626,0.1638170825317502
0.01,2276,1,0.9143406745171407,0.0,0.0,1.831574913904094,0.003812161690126869,0.0005233985347002515,tied_shape,1007,7365.064380827457,0.1652738330885768
0.01,2276,2,0.08565932548285657,0.0,0.0,27086.05269382631,56.37575161807938,7.740224100658775,tied_shape,1007,7365.064380827457,0.1652738330885768
0.01,751,1,0.09215385104841595,0.0,0.0,25188.16895812529,961.243420215841,48.654900773570134,tied_shape,1002,11166.20258020213,0.17963000014424324
0.01,751,2,0.9078461489515874,0.0,0.0,1.6515406574110656,0.06302691524717677,0.003190209933220684,tied_shape,1002,11166.20258020213,0.17963000014424324
0.01,3037,1,0.9177527274031416,0.0,0.0,1.1401366922444713,-0.03312450067950631,0.0015516797735493511,tied_shape,1006,4652.911185339807,0.18523087538778782
0.01,3037,2,0.08224727259685824,0.0,0.0,28228.775450999612,-820.1333208279631,38.41821791837431,tied_shape,1006,4652.911185339807,0.18523087538778782
0.01,1070,1,0.08927837465247357,0.0,0.0,22953.058861415222,-0.33157875945547366,0.048774367975560326,tied_shape,1002,-35280.37077388437,0.16655233409255743
0.01,1070,2,0.9107216253475269,0.0,0.0,1.3914213696855156,-2.0100404674852683e-05,2.9567169371130644e-06,tied_shape,1002,-35280.37077388437,0.16655233409255743
0.01,3046,1,0.9070701630678588,0.0,0.0,1.6365873572900083,0.009700920414990911,5.919319755667381e-05,tied_shape,1009,-38277.4628879412,0.18067074939608574
0.01,3046,2,0.09292983693214493,0.0,0.0,18939.082654285598,112.26197779407784,0.6850015406165976,tied_shape,1009,-38277.4628879412,0.18067074939608574
0.01,1019,1,0.9065336215501161,0.0,0.0,1.7243182584952834,-0.07001568813282401,0.0030535972555890967,tied_shape,1006,1168.9297850946766,0.18499754276126623
0.01,1019,2,0.09346637844988351,0.0,0.0,24795.83439866072,-1006.8311923836927,43.91097263904499,tied_shape,1006,1168.9297850946766,0.18499754276126623
0.01,1334,1,0.09880348216012586,0.0,0.0,23105.932188336577,-111.95004702813254,0.8922434817422406,tied_shape,1001,-7293.1666505524145,0.17975037544965744
0.01,1334,2,0.901196517839877,0.0,0.0,2.875545855493415,-0.01393224437473841,0.00011104018764973364,tied_shape,1001,-7293.1666505524145,0.17975037544965744
0.01,2001,1,0.9131478320581117,0.0,0.0,1.1066298626228803,-0.03456638239947399,0.007353958390192737,tied_shape,1006,24243.732067400026,0.1663647498935461
0.01,2001,2,0.086852167941889,0.0,0.0,26744.282122246084,-835.3769530906026,177.7254929994574,tied_shape,1006,24243.732067400026,0.1663647498935461
0.01,2752,1,0.09611350197521483,0.0,0.0,24153.085775225856,-3878.0455195006566,653.6066046245037,tied_shape,1002,23989.417820987594,0.17198445741087198
0.01,2752,2,0.9038864980247875,0.0,0.0,2.209614999056173,-0.35477816899489356,0.059794386957456,tied_shape,1002,23989.417820987594,0.17198445741087198
0.01,2548,1,0.9162917897285188,0.0,0.0,1.059867330045806,0.18414599352566188,0.03906825356420084,tied_shape,1006,24344.68884467184,0.16555874980986118
0.01,2548,2,0.08370821027147927,0.0,0.0,27749.35139664174,4821.293890063073,1022.8815115560325,tied_shape,1006,24344.68884467184,0.16555874980986118
0.01,1882,1,0.11117172262626836,0.0,0.0,20771.365158237,-188.11715987456955,2.8704122153493223,tied_shape,1002,12792.680543969615,0.17436145897954702
0.01,1882,2,0.8888282773737305,0.0,0.0,4.926295629854652,-0.044615302630855946,0.0006807688875831679,tied_shape,1002,12792.680543969615,0.17436145897954702
0.01,1468,1,0.895292581426456,0.0,0.0,3.0588534766814717,0.22242062977200594,0.016726232772690395,tied_shape,1006,14386.295305237652,0.23937049973756075
0.01,1468,2,0.10470741857354582,0.0,0.0,22137.18019305289,1609.6768274291314,121.04915507155935,tied_shape,1006,14386.295305237652,0.23937049973756075
0.01,117,1,0.08225431502739124,0.0,0.0,28241.361909929776,4751.7265000159705,1030.9334743862787,tied_shape,1002,23974.491638958054,0.164750374853611
0.01,117,2,0.9177456849726068,0.0,0.0,0.9405942217757132,0.15825888650936767,0.03433581114591882,tied_shape,1002,23974.491638958054,0.164750374853611
0.01,1166,1,0.9069117296995217,0.0,0.0,1.6239789657247157,-0.01214649294257648,0.0001720673574620147,tied_shape,1008,-6926.167623956177,0.1747322492301464
0.01,1166,2,0.09308827030047537,0.0,0.0,24823.97769888091,-185.67005871998776,2.6302041679685626,tied_shape,1008,-6926.167623956177,0.1747322492301464
0.01,852,1,0.09911808194102051,0.0,0.0,23117.24217255435,-73.71281811183938,0.6788880219932444,tied_shape,1004,-6987.870469039568,0.1857109172269702
0.01,852,2,0.9008819180589791,0.0,0.0,2.569682704245059,-0.008193821406951404,7.546431339921447e-05,tied_shape,1004,-6987.870469039568,0.1857109172269702
0.01,2539,1,0.09209599036636976,0.0,0.0,25195.36953154452,-412.9603352443628,13.867725962615397,tied_shape,1003,6569.25301267126,0.1708153747022152
0.01,2539,2,0.9079040096336338,0.0,0.0,1.604272531360304,-0.026294550732602857,0.0008830039903325122,tied_shape,1003,6569.25301267126,0.1708153747022152
0.01,176,1,0.906707098807133,0.0,0.0,1.3688145478410403,-0.0006781139542260089,0.0008206366512934435,tied_shape,1006,10516.779331528198,0.1694722082465887
0.01,176,2,0.09329290119286786,0.0,0.0,24886.153826971295,-12.328659279448269,14.919837002280959,tied_shape,1006,10516.779331528198,0.1694722082465887
0.01,1231,1,0.902713681877706,0.0,0.0,1.3902311676457078,-0.015378324075133934,0.00039070703106302315,tied_shape,1006,812.3545701347794,0.19093004148453474
0.01,1231,2,0.09728631812229435,0.0,0.0,23836.802851099797,-263.6756301328352,6.699034440264559,tied_shape,1006,812.3545701347794,0.19093004148453474
0.01,1675,1,0.9027176962784612,0.0,0.0,1.390607871771337,-0.015190475648521435,0.000384163364787724,tied_shape,1006,727.5157629540456,0.19818904157727957
0.01,1675,2,0.09728230372153737,0.0,0.0,23837.36431487933,-260.3903728006869,6.585208000592028,tied_shape,1006,727.5157629540456,0.19818904157727957
0.01,1758,1,0.9058928686006049,0.0,0.0,1.4274440329748788,0.020706304802645834,0.0011864330715423903,tied_shape,1006,11553.232647602917,0.17106833215802908
0.01,1758,2,0.09410713139939465,0.0,0.0,24670.634222104698,357.86879210449246,20.505221683563967,tied_shape,1006,11553.232647602917,0.17106833215802908
0.01,1939,1,0.9057201984743569,0.0,0.0,1.4635997751552399,-0.0027943420112953687,1.3547843249664108e-05,tied_shape,1005,-25774.400629743177,0.16564879193902016
0.01,1939,2,0.09427980152563997,0.0,0.0,23536.855583950455,-44.93716485099125,0.2178694172097151,tied_shape,1005,-25774.400629743177,0.16564879193902016
0.01,1720,1,0.9062071989146059,0.0,0.0,1.374891048734103,-0.0053724401011260225,0.0010690264389903645,tied_shape,1006,12595.4451428209,0.16987654194235802
0.01,1720,2,0.09379280108539514,0.0,0.0,24755.673242313474,-96.73375339801095,19.24841189082286,tied_shape,1006,12595.4451428209,0.16987654194235802
0.01,2863,1,0.0942370200030482,0.0,0.0,24587.879906363738,226.3853625085167,4.760324990037565,tied_shape,1007,-370.86168922166206,0.22682645823806524
