gamma,generation_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,init_seed,bic,fit_time_seconds
0.01,45,8,2,0.08300412211448732,0.0,0.0,960.9268823037797,0.0,960.9268823037797,spherical,1002,3312.1804320804886,0.19456112571060658
0.01,45,9,1,0.9145286328947905,0.0,0.0,0.020564357801347858,0.0,1.0282173759587047e-08,tied_shape,1008,-113950.25544922076,0.17023295816034079
0.01,45,9,2,0.08547136710520904,0.0,0.0,724.8331236642971,0.0,0.0003624163806239582,tied_shape,1008,-113950.25544922076,0.17023295816034079
0.01,45,10,1,0.9145286328947905,0.0,0.0,0.020564357801347858,0.0,1.0282173759587047e-08,tied_shape,1008,-113950.25544922076,0.17028437554836273
0.01,45,10,2,0.08547136710520904,0.0,0.0,724.8331236642971,0.0,0.0003624163806239582,tied_shape,1008,-113950.25544922076,0.17028437554836273
0.01,45,11,1,0.8959657469906716,0.0,0.0,0.220335177673376,-0.0035648148312853326,6.628139820103845e-05,tied_shape,1002,-40583.715450560565,0.1732831671833992
0.01,45,11,2,0.10403425300932884,0.0,0.0,1181.8361160463135,-19.120990842760143,0.3555208525628897,tied_shape,1002,-40583.715450560565,0.1732831671833992
0.01,45,12,1,0.8959503487588748,0.0,0.0,0.22082761083474137,-0.004019114069194575,8.403445544062421e-05,tied_shape,1002,-38685.28011322748,0.1731682075187564
0.01,45,12,2,0.10404965124112601,0.0,0.0,1183.240137463693,-21.535246728159084,0.4502740406029318,tied_shape,1002,-38685.28011322748,0.1731682075187564
0.01,45,13,1,0.8978547944332652,0.0,0.0,0.15260951881301665,-0.021375213859318155,0.0033400287147545183,tied_shape,1002,-13657.606185269406,0.18578391708433628
0.01,45,13,2,0.10214520556673631,0.0,0.0,1211.9153712522757,-169.74662158297045,26.524113117705,tied_shape,1002,-13657.606185269406,0.18578391708433628
0.01,45,14,1,0.8971731854900215,0.0,0.0,0.18106082307145158,0.0369537496519957,0.008502047359545626,tied_shape,1002,-4288.987880701872,0.18063124921172857
0.01,45,14,2,0.10282681450998007,0.0,0.0,1203.7111701100735,245.67236842839705,56.52249449595898,tied_shape,1002,-4288.987880701872,0.18063124921172857
0.01,45,15,1,0.8989575282794248,0.0,0.0,0.14537176172637675,0.037557239895525896,0.010817907617304598,tied_shape,1009,-4777.775571033067,0.19485216680914164
0.01,45,15,2,0.1010424717205751,0.0,0.0,1225.2994888834849,316.5598758752092,91.18123435293704,tied_shape,1009,-4777.775571033067,0.19485216680914164
0.01,45,16,1,0.8987899864321913,0.0,0.0,0.16452316818043816,-0.006243127848164907,0.00026504536669361226,tied_shape,1009,-33397.57624341487,0.17511545959860086
0.01,45,16,2,0.10121001356780951,0.0,0.0,1221.351544012728,-46.3463834373917,1.967586519423424,tied_shape,1009,-33397.57624341487,0.17511545959860086
0.01,45,17,1,0.9053235077454409,0.0,0.0,0.15631282776423816,0.016519993327193495,0.001954411331450783,tied_shape,1009,-18772.495135963178,0.18098920863121748
0.01,45,17,2,0.09467649225455979,0.0,0.0,1307.3710237627852,138.17010988568757,16.34632793609389,tied_shape,1009,-18772.495135963178,0.18098920863121748
0.01,45,18,1,0.9050965030077671,0.0,0.0,0.1559177384732203,0.021295709590348356,0.0032543745437223627,tied_shape,1008,-14706.131436877471,0.1857569171115756
0.01,45,18,2,0.09490349699223234,0.0,0.0,1304.3455000928345,178.15139731664044,27.224797083944413,tied_shape,1008,-14706.131436877471,0.1857569171115756
0.01,45,19,1,0.9053235077454408,0.0,0.0,0.1563128277642382,0.016519993327193474,0.0019544113314507784,tied_shape,1009,-18772.49513596315,0.18077112454921007
0.01,45,19,2,0.09467649225455996,0.0,0.0,1307.3710237627859,138.17010988568742,16.34632793609385,tied_shape,1009,-18772.49513596315,0.18077112454921007
0.01,45,20,1,0.9050965030077667,0.0,0.0,0.155917738473221,0.021295709590348447,0.003254374543722372,tied_shape,1008,-14706.13143687743,0.1856675837188959
0.01,45,20,2,0.09490349699223251,0.0,0.0,1304.345500092833,178.15139731664013,27.22479708394433,tied_shape,1008,-14706.13143687743,0.1856675837188959
0.01,45,21,1,0.9030159407135906,0.0,0.0,0.1436735137279618,0.021242749756392298,0.003486860940633786,tied_shape,1002,-14884.71769368915,0.1869901241734624
0.01,45,21,2,0.09698405928641059,0.0,0.0,1276.4922071348876,188.73488800096027,30.979619712716786,tied_shape,1002,-14884.71769368915,0.1869901241734624
0.01,45,22,1,0.8779255214693926,0.0,0.0,0.29970993301182774,0.005611593902599272,0.00012152594175634513,tied_shape,1007,-30836.01588063314,0.18181908316910267
0.01,45,22,2,0.1220744785306061,0.0,0.0,1008.5218168304394,18.882974017883786,0.4089339393609707,tied_shape,1007,-30836.01588063314,0.18181908316910267
0.01,45,23,1,0.8779255214693926,0.0,0.0,0.29970993301182774,0.005611593902599272,0.00012152594175634513,tied_shape,1007,-30836.01588063314,0.181939790956676
0.01,45,23,2,0.1220744785306061,0.0,0.0,1008.5218168304394,18.882974017883786,0.4089339393609707,tied_shape,1007,-30836.01588063314,0.181939790956676
0.01,45,24,1,0.9030159407135906,0.0,0.0,0.14367351372796167,0.021242749756392263,0.003486860940633779,tied_shape,1002,-14884.717693689176,0.1871477086097002
0.01,45,24,2,0.09698405928641056,0.0,0.0,1276.4922071348856,188.73488800095984,30.979619712716705,tied_shape,1002,-14884.717693689176,0.1871477086097002
0.01,45,25,1,0.09661192891786417,0.0,0.0,1280.083339223173,33.79994827191355,1.141486542698944,tied_shape,1003,-37210.490305603984,0.18013450037688017
0.01,45,25,2,0.9033880710821354,0.0,0.0,0.12369329280180733,0.003266058365247459,0.00011030080997778464,tied_shape,1003,-37210.490305603984,0.18013450037688017
0.01,45,26,1,0.09661192891786403,0.0,0.0,1280.0833392231739,33.79994827191402,1.1414865426989735,tied_shape,1003,-37210.4903056038,0.17999266646802425
0.01,45,26,2,0.9033880710821356,0.0,0.0,0.12369329280180758,0.003266058365247508,0.00011030080997778764,tied_shape,1003,-37210.4903056038,0.17999266646802425
0.01,45,27,1,0.10090655377825927,0.0,0.0,1222.3502110212191,52.21308154674198,2.321912122628241,tied_shape,1001,-36868.01300975797,0.173890957608819
0.01,45,27,2,0.8990934462217439,0.0,0.0,0.20519302405770293,0.00876488587423449,0.0003897738681946839,tied_shape,1001,-36868.01300975797,0.173890957608819
0.01,45,28,1,0.9038802373692213,0.0,0.0,0.16619673003403831,0.017629433246163288,0.002075820475961698,tied_shape,1002,-18241.29237130044,0.18004754185676575
0.01,45,28,2,0.09611976263078503,0.0,0.0,1287.630667424548,136.58631485965208,16.082687694088065,tied_shape,1002,-18241.29237130044,0.18004754185676575
0.01,45,29,1,0.10090655377825913,0.0,0.0,1222.3502110212276,52.213081546742565,2.3219121226282766,tied_shape,1001,-36868.0130097579,0.17385608330368996
0.01,45,29,2,0.8990934462217441,0.0,0.0,0.2051930240577045,0.008764885874234596,0.0003897738681946902,tied_shape,1001,-36868.0130097579,0.17385608330368996
0.01,45,30,1,0.10090655377825963,0.0,0.0,1222.350211021224,52.21308154674242,2.32191212262827,tied_shape,1001,-36868.01300975783,0.17383162584155798
0.01,45,30,2,0.8990934462217436,0.0,0.0,0.20519302405770445,0.008764885874234594,0.00038977386819469013,tied_shape,1001,-36868.01300975783,0.17383162584155798
0.01,45,31,1,0.1009065537782593,0.0,0.0,1222.350211021219,52.21308154674197,2.3219121226282406,tied_shape,1001,-36868.01300975796,0.17374620866030455
0.01,45,31,2,0.8990934462217439,0.0,0.0,0.20519302405770257,0.008764885874234475,0.0003897738681946832,tied_shape,1001,-36868.01300975796,0.17374620866030455
0.01,45,32,1,0.8999551048429245,0.0,0.0,0.17373575920319584,0.02067930849093917,0.0025675234991674,tied_shape,1008,-22607.62084040808,0.17941537499427795
0.01,45,32,2,0.10004489515707878,0.0,0.0,1236.7851327838546,147.2112673587927,18.27761254451644,tied_shape,1008,-22607.62084040808,0.17941537499427795
0.01,45,33,1,0.8999551048429245,0.0,0.0,0.17373575920319584,0.02067930849093917,0.0025675234991674,tied_shape,1008,-22607.62084040808,0.18511420860886574
0.01,45,33,2,0.10004489515707878,0.0,0.0,1236.7851327838546,147.2112673587927,18.27761254451644,tied_shape,1008,-22607.62084040808,0.18511420860886574
0.01,45,34,1,0.8992210510645681,0.0,0.0,0.1727610322998721,-0.009328637085448746,0.0005257283511028097,tied_shape,1002,-35107.92364832879,0.1740386663004756
0.01,45,34,2,0.10077894893543234,0.0,0.0,1225.8765436884514,-66.19407881161568,3.730459614586467,tied_shape,1002,-35107.92364832879,0.1740386663004756
0.01,45,35,1,0.8992210510645681,0.0,0.0,0.1727610322998721,-0.009328637085448746,0.0005257283511028097,tied_shape,1002,-35107.92364832879,0.17941029090434313
0.01,45,35,2,0.10077894893543234,0.0,0.0,1225.8765436884514,-66.19407881161568,3.730459614586467,tied_shape,1002,-35107.92364832879,0.17941029090434313
0.01,45,36,1,0.8978685109160024,0.0,0.0,0.17794078906074218,0.017054297325048363,0.0017050062405913394,tied_shape,1008,-25394.621495574935,0.18531816732138395
0.01,45,36,2,0.10213148908399433,0.0,0.0,1211.2143750497544,116.08586308684875,11.605703667239638,tied_shape,1008,-25394.621495574935,0.18531816732138395
0.01,45,37,1,0.9024770966983741,0.0,0.0,0.1859427370046994,-0.00112980194287346,7.360299735831069e-06,tied_shape,1002,-65679.36999002518,0.1780094588175416
0.01,45,37,2,0.09752290330162557,0.0,0.0,1149.9561133457141,-6.987219140720537,0.04551950677730353,tied_shape,1002,-65679.36999002518,0.1780094588175416
0.01,45,38,1,0.9024770966983741,0.0,0.0,0.1859427370046994,-0.00112980194287346,7.360299735831069e-06,tied_shape,1002,-65679.36999002518,0.18031612504273653
0.01,45,38,2,0.09752290330162557,0.0,0.0,1149.9561133457141,-6.987219140720537,0.04551950677730353,tied_shape,1002,-65679.36999002518,0.18031612504273653
0.01,45,39,1,0.902287452456977,0.0,0.0,0.1794573047453261,-0.0028248356410636934,4.664545493008759e-05,tied_shape,1005,-53882.18221109759,0.1738032503053546
0.01,45,39,2,0.09771254754302273,0.0,0.0,1240.6631021724713,-19.529265496007742,0.32247946049304466,tied_shape,1005,-53882.18221109759,0.1738032503053546
0.01,45,40,1,0.9022874524569772,0.0,0.0,0.1794573047453264,-0.002824835641063664,4.664545493008654e-05,tied_shape,1005,-53882.182211097745,0.17596187442541122
0.01,45,40,2,0.09771254754302273,0.0,0.0,1240.6631021724736,-19.52926549600754,0.32247946049303744,tied_shape,1005,-53882.182211097745,0.17596187442541122
0.01,45,41,1,0.890130124604544,0.0,0.0,0.20357735711659813,-0.012092455977209775,0.0008444864991838522,tied_shape,1002,-18701.39047087644,0.19197962526232004
0.01,45,41,2,0.10986987539545419,0.0,0.0,1125.97761791041,-66.8828546001152,4.670818553577775,tied_shape,1002,-18701.39047087644,0.19197962526232004
0.01,45,42,1,0.9169958778855135,0.0,0.0,0.022520515684280856,0.0,0.022520515684280856,spherical,1002,3312.1804320804927,0.20199708361178637
0.01,45,42,2,0.08300412211448732,0.0,0.0,960.9268823037804,0.0,960.9268823037804,spherical,1002,3312.1804320804927,0.20199708361178637
0.01,45,43,1,0.8978685109160022,0.0,0.0,0.17794078906074096,-0.01705429732504828,0.0017050062405913348,tied_shape,1008,-25394.621495574887,0.18415891658514738
0.01,45,43,2,0.10213148908399458,0.0,0.0,1211.214375049748,-116.08586308684838,11.605703667239625,tied_shape,1008,-25394.621495574887,0.18415891658514738
0.01,45,44,1,0.9021217779784374,0.0,0.0,0.1808325466476237,0.009170589218095923,0.0004866089584392746,tied_shape,1002,-35457.90625985957,0.17909479048103094
0.01,45,44,2,0.09787822202156245,0.0,0.0,1261.955487144897,63.997745973678455,3.395842488426158,tied_shape,1002,-35457.90625985957,0.17909479048103094
0.01,45,45,1,0.9022874524569778,0.0,0.0,0.1794573047453261,-0.0028248356410636925,4.664545493008757e-05,tied_shape,1005,-53882.18221109768,0.17386558279395103
0.01,45,45,2,0.0977125475430224,0.0,0.0,1240.6631021724797,-19.52926549600787,0.3224794604930467,tied_shape,1005,-53882.18221109768,0.17386558279395103
0.01,45,46,1,0.9013408758549,0.0,0.0,0.17454826277091773,-0.007622933455784167,0.00034800583474855974,tied_shape,1002,-38403.41336183782,0.1794056659564376
0.01,45,46,2,0.09865912414510197,0.0,0.0,1251.0303915028562,-54.63544164920104,2.494243533446998,tied_shape,1002,-38403.41336183782,0.1794056659564376
0.01,45,47,1,0.9013408758549,0.0,0.0,0.17454826277091773,-0.007622933455784167,0.00034800583474855974,tied_shape,1002,-38403.41336183782,0.17741062585264444
0.01,45,47,2,0.09865912414510197,0.0,0.0,1251.0303915028562,-54.63544164920104,2.494243533446998,tied_shape,1002,-38403.41336183782,0.17741062585264444
0.01,45,48,1,0.9021125970671916,0.0,0.0,0.17838815434788627,0.006238620221603363,0.00022825062617392986,tied_shape,1002,-41627.94326725509,0.17962645925581455
0.01,45,48,2,0.09788740293280825,0.0,0.0,1258.9110691307915,44.02684742039165,1.610797762199054,tied_shape,1002,-41627.94326725509,0.17962645925581455
0.01,45,49,1,0.8989570105209427,0.0,0.0,0.12794508023369794,0.00029826028483070574,8.036828720803849e-07,tied_shape,1002,-80060.28566171449,0.17810662556439638
0.01,45,49,2,0.10104298947905857,0.0,0.0,863.5093033906184,2.0129772111035567,0.005424105684638301,tied_shape,1002,-80060.28566171449,0.17810662556439638
0.01,45,50,1,0.09228281769354617,0.0,0.0,1341.9390206309265,133.65415913732045,16.198623393959696,tied_shape,1003,-21910.12291274921,0.1864848332479596
0.01,45,50,2,0.9077171823064517,0.0,0.0,0.09911164678833675,0.009871300862823252,0.0011963824105245802,tied_shape,1003,-21910.12291274921,0.1864848332479596
0.01,45,51,1,0.09198417746258786,0.0,0.0,1346.3226834524967,120.85247027421937,13.335264387192126,tied_shape,1003,-23987.28644841972,0.18469304218888283
0.01,45,51,2,0.9080158225374085,0.0,0.0,0.09376404913909739,0.008416716958459412,0.0009287286032179934,tied_shape,1003,-23987.28644841972,0.18469304218888283
0.01,45,52,1,0.08249102904740249,0.0,0.0,1483.3347555989776,-1.6489352616089221,0.031866425159611786,tied_shape,1003,-69580.20785051717,0.17274020798504353
0.01,45,52,2,0.9175089709525991,0.0,0.0,0.0549210059544334,-6.105242459901088e-05,1.1798659199021005e-06,tied_shape,1003,-69580.20785051717,0.17274020798504353
0.01,45,53,1,0.08249102904740263,0.0,0.0,1483.3347555989749,1.648935261609207,0.03186642515961171,tied_shape,1003,-69580.20785051749,0.17105054203420877
0.01,45,53,2,0.917508970952599,0.0,0.0,0.05492100595443284,6.105242459902091e-05,1.1798659199020878e-06,tied_shape,1003,-69580.20785051749,0.17105054203420877
0.01,45,54,1,0.09228281769354625,0.0,0.0,1341.9390206309238,133.6541591373202,16.198623393959664,tied_shape,1003,-21910.122912749215,0.18663104064762592
0.01,45,54,2,0.9077171823064516,0.0,0.0,0.09911164678833674,0.009871300862823252,0.00119638241052458,tied_shape,1003,-21910.122912749215,0.18663104064762592
0.01,45,55,1,0.08249102904740319,0.0,0.0,1483.3347555989658,1.6489352616102002,0.031866425159613666,tied_shape,1003,-69580.20785051711,0.17086199950426817
0.01,45,55,2,0.9175089709525984,0.0,0.0,0.054921005954434034,6.105242459905939e-05,1.1798659199021933e-06,tied_shape,1003,-69580.20785051711,0.17086199950426817
0.01,45,56,1,0.08283523054506206,0.0,0.0,1494.7397707976497,7.611573119343433,0.658891792012899,tied_shape,1003,-45232.94971583067,0.17968545854091644
0.01,45,56,2,0.9171647694549374,0.0,0.0,0.05535053285031871,0.0002818581777348424,2.439890373636981e-05,tied_shape,1003,-45232.94971583067,0.17968545854091644
0.01,45,57,1,0.08283523054506206,0.0,0.0,1494.7397707976497,7.611573119343433,0.658891792012899,tied_shape,1003,-45232.94971583067,0.17803266644477844
0.01,45,57,2,0.9171647694549374,0.0,0.0,0.05535053285031871,0.0002818581777348424,2.439890373636981e-05,tied_shape,1003,-45232.94971583067,0.17803266644477844
0.01,45,58,1,0.08446305641496037,0.0,0.0,1466.844191678168,-34.44243515491687,25.103441829921987,tied_shape,1003,-16694.907290455685,0.18731337506324053
0.01,45,58,2,0.9155369435850447,0.0,0.0,0.05084809260222485,-0.0011939455752282022,0.0008702097619121223,tied_shape,1003,-16694.907290455685,0.18731337506324053
0.01,45,59,1,0.8925835844381618,0.0,0.0,0.1757714471731448,0.012255497041992369,0.0008836359537224192,tied_shape,1002,-31703.250365155207,0.18473108299076557
0.01,45,59,2,0.10741641556183674,0.0,0.0,1150.6333301959696,80.22681499995662,5.784449047125223,tied_shape,1002,-31703.250365155207,0.18473108299076557
0.01,45,60,1,0.8925846892528569,0.0,0.0,0.17573800389890398,0.011791746961374522,0.0008181895102818039,tied_shape,1002,-32318.563964411733,0.1851757913827896
0.01,45,60,2,0.10741531074714428,0.0,0.0,1150.5070274400616,77.19723363115422,5.356455407895007,tied_shape,1002,-32318.563964411733,0.1851757913827896
0.01,45,61,1,0.9030520440068479,0.0,0.0,0.1130097773193678,0.05336308707741348,0.02869619845361348,tied_shape,1002,2082.701291132676,0.19538508355617523
0.01,45,61,2,0.09694795599314911,0.0,0.0,1277.376281226945,603.1756131427568,324.35992827803807,tied_shape,1002,2082.701291132676,0.19538508355617523
0.01,45,62,1,0.8925835844381618,0.0,0.0,0.1757714471731469,0.012255497041992537,0.0008836359537224322,tied_shape,1002,-31703.250365155123,0.18114120792597532
0.01,45,62,2,0.10741641556183686,0.0,0.0,1150.6333301959883,80.22681499995804,5.784449047125332,tied_shape,1002,-31703.250365155123,0.18114120792597532
0.01,45,63,1,0.8925841668465551,0.0,0.0,0.17575381564035117,0.012004400721657637,0.0008478867933027761,tied_shape,1002,-32033.47868344376,0.18105404172092676
0.01,45,63,2,0.10741583315344633,0.0,0.0,1150.5667420246612,78.58642600704404,5.55066381814664,tied_shape,1002,-32033.47868344376,0.18105404172092676
0.01,45,64,1,0.8925840752785295,0.0,0.0,0.17575658746534292,0.012042864809009374,0.000853315018656474,tied_shape,1002,-31982.449939089678,0.18103012442588806
0.01,45,64,2,0.10741592472147357,0.0,0.0,1150.577210176722,78.837703862552,5.586162247041029,tied_shape,1002,-31982.449939089678,0.18103012442588806
0.01,45,65,1,0.8925841668465553,0.0,0.0,0.175753815640349,0.012004400721657519,0.0008478867933027702,tied_shape,1002,-32033.478683443802,0.18115712516009808
0.01,45,65,2,0.10741583315344626,0.0,0.0,1150.5667420246511,78.58642600704356,5.550663818146623,tied_shape,1002,-32033.478683443802,0.18115712516009808
0.01,45,66,1,0.8928650059506958,0.0,0.0,0.18018659751955302,0.014139015724011264,0.0011452941695610879,tied_shape,1002,-29941.62543452877,0.18139174953103065
0.01,45,66,2,0.1071349940493044,0.0,0.0,1153.907830426369,90.5456964227748,7.334418478348785,tied_shape,1002,-29941.62543452877,0.18139174953103065
0.01,45,67,1,0.8928650059506958,0.0,0.0,0.18018659751955268,0.014139015724011238,0.001145294169561086,tied_shape,1002,-29941.625434528778,0.1811432922258973
0.01,45,67,2,0.10713499404930468,0.0,0.0,1153.9078304263667,90.54569642277463,7.334418478348771,tied_shape,1002,-29941.625434528778,0.1811432922258973
0.01,45,68,1,0.892865005950696,0.0,0.0,0.1801865975195518,0.014139015724011146,0.0011452941695610768,tied_shape,1002,-29941.62543452886,0.18120679259300232
0.01,45,68,2,0.10713499404930435,0.0,0.0,1153.9078304263771,90.5456964227753,7.334418478348815,tied_shape,1002,-29941.62543452886,0.18120679259300232
0.01,45,69,1,0.10658453605937226,0.0,0.0,1155.6171004706978,48.430224603949505,2.0885097950096814,tied_shape,1003,-40904.07558268042,0.17957537434995174
0.01,45,69,2,0.8934154639406258,0.0,0.0,0.18050875771553251,0.007564858356269027,0.0003262276998327252,tied_shape,1003,-40904.07558268042,0.17957537434995174
0.01,45,70,1,0.894672506956571,0.0,0.0,0.1748227414598051,0.0031543905618712817,5.832953523590214e-05,tied_shape,1002,-56323.54865562374,0.17451341729611158
0.01,45,70,2,0.10532749304343428,0.0,0.0,1138.8472021247433,20.548635925731414,0.3799758970140442,tied_shape,1002,-56323.54865562374,0.17451341729611158
0.01,45,71,1,0.894672506956571,0.0,0.0,0.1748227414598051,0.0031543905618712817,5.832953523590214e-05,tied_shape,1002,-56323.54865562374,0.17512579169124365
0.01,45,71,2,0.10532749304343428,0.0,0.0,1138.8472021247433,20.548635925731414,0.3799758970140442,tied_shape,1002,-56323.54865562374,0.17512579169124365
0.01,45,72,1,0.8933772445438035,0.0,0.0,0.15148620505348903,0.0008819237459389622,5.62085991410334e-06,tied_shape,1002,-65624.04173719222,0.1745725004002452
0.01,45,72,2,0.10662275545619594,0.0,0.0,1070.6688149204456,6.2332293001944254,0.03972691388593374,tied_shape,1002,-65624.04173719222,0.1745725004002452
0.01,45,73,1,0.10408635541980109,0.0,0.0,1179.07430763425,-59.539534379680255,3.0409795807128592,tied_shape,1001,-46828.79810550321,0.18191554117947817
0.01,45,73,2,0.8959136445801988,0.0,0.0,0.16765019728022781,-0.00846580628557184,0.00043239075207616355,tied_shape,1001,-46828.79810550321,0.18191554117947817
0.01,45,74,1,0.8925841209532813,0.0,0.0,0.1757552048481864,0.01202363283986594,0.0008505987459786666,tied_shape,1002,-32007.943930091387,0.180590583011508
0.01,45,74,2,0.10741587904672095,0.0,0.0,1150.5719885428118,78.71206521606442,5.568398907207642,tied_shape,1002,-32007.943930091387,0.180590583011508
0.01,45,75,1,0.8925841209532813,0.0,0.0,0.1757552048481864,0.01202363283986594,0.0008505987459786666,tied_shape,1002,-32007.943930091387,0.1807490000501275
0.01,45,75,2,0.10741587904672095,0.0,0.0,1150.5719885428118,78.71206521606442,5.568398907207642,tied_shape,1002,-32007.943930091387,0.1807490000501275
0.01,45,76,1,0.8924153240417008,0.0,0.0,0.17753863907361106,0.00649084876498966,0.0002460642541490671,tied_shape,1002,-41236.65622722624,0.18113008327782154
0.01,45,76,2,0.10758467595830011,0.0,0.0,1144.7195980685997,41.851181400023684,1.5865536402573295,tied_shape,1002,-41236.65622722624,0.18113008327782154
0.01,45,77,1,0.8933772445438033,0.0,0.0,0.15148620505348867,0.0008819237459389602,5.620859914103326e-06,tied_shape,1002,-65624.0417371923,0.17463579215109348
0.01,45,77,2,0.10662275545619584,0.0,0.0,1070.6688149204444,6.233229300194419,0.0397269138859337,tied_shape,1002,-65624.0417371923,0.17463579215109348
0.01,45,78,1,0.8944636491505337,0.0,0.0,0.12985097538021584,0.0003579410408628704,1.2523851151742025e-06,tied_shape,1002,-71693.27745244284,0.17465087492018938
0.01,45,78,2,0.10553635084946808,0.0,0.0,1029.8179185648733,2.8387472376777207,0.009932375392436443,tied_shape,1002,-71693.27745244284,0.17465087492018938
0.01,45,79,1,0.8937731701967714,0.0,0.0,0.13778123303368706,0.0004631726236932629,1.9427490462531895e-06,tied_shape,1002,-68165.06488155296,0.1747484588995576
0.01,45,79,2,0.10622682980323063,0.0,0.0,1061.4178020516401,3.568117786337383,0.014966250317325958,tied_shape,1002,-68165.06488155296,0.1747484588995576
0.01,45,80,1,0.09981926882071837,0.0,0.0,823.3170966401581,0.900067400126315,0.0015958555102786782,tied_shape,1007,-89184.64537445662,0.1751922918483615
0.01,45,80,2,0.9001807311792822,0.0,0.0,0.0743843750577408,8.131854827436349e-05,1.4418103947914726e-07,tied_shape,1007,-89184.64537445662,0.1751922918483615
0.01,45,81,1,0.09981926882071829,0.0,0.0,823.317096640157,0.9000674001262384,0.0015958555102785089,tied_shape,1007,-89184.6453744572,0.1753250826150179
0.01,45,81,2,0.9001807311792824,0.0,0.0,0.07438437505773823,8.131854827435385e-05,1.4418103947912717e-07,tied_shape,1007,-89184.6453744572,0.1753250826150179
0.01,45,82,1,0.09981926882071845,0.0,0.0,823.3170966401508,0.9000674001262274,0.0015958555102784785,tied_shape,1007,-89184.64537445719,0.17542025074362755
0.01,45,82,2,0.9001807311792827,0.0,0.0,0.07438437505773875,8.131854827435406e-05,1.4418103947912654e-07,tied_shape,1007,-89184.64537445719,0.17542025074362755
0.01,45,83,1,0.8941523130161089,0.0,0.0,0.1333508461129881,0.0003989282304929455,1.502941302173734e-06,tied_shape,1002,-70226.96802934892,0.17462566774338484
0.01,45,83,2,0.10584768698389037,0.0,0.0,1043.7027760658298,3.122308659847068,0.011763135031131524,tied_shape,1002,-70226.96802934892,0.17462566774338484
0.01,45,84,1,0.8942636491436358,0.0,0.0,0.13208558687473465,0.00038328560164251155,1.404580645221585e-06,tied_shape,1002,-70771.02854665405,0.1744602918624878
0.01,45,84,2,0.10573635085636171,0.0,0.0,1038.6717294897603,3.0140148381526473,0.011045097671131333,tied_shape,1002,-70771.02854665405,0.1744602918624878
0.01,45,85,1,0.9015044739747313,0.0,0.0,0.06273494174834268,5.636248897971399e-05,9.230878340553323e-08,tied_shape,1002,-92854.3306823343,0.1744258338585496
0.01,45,85,2,0.09849552602526819,0.0,0.0,784.1791459791083,0.704524260987883,0.0011538485717846997,tied_shape,1002,-92854.3306823343,0.1744258338585496
0.01,45,86,1,0.8985058262651006,0.0,0.0,0.09096468575982163,0.0001281989311094874,2.629211350776917e-07,tied_shape,1002,-84304.78995590594,0.17443383298814297
