gamma,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,1783,1,0.11155900180523692,0.0,0.0,1610.0541590177893,0.7957947743261357,0.0015441851191068073,tied_shape,1007,-58497.75805423025,0.15990037564188242
0.01,1783,2,0.8884409981947615,0.0,0.0,0.5238117537473082,0.0002589022574352486,5.023820539324452e-07,tied_shape,1007,-58497.75805423025,0.15990037564188242
0.01,928,1,0.11155900180524181,0.0,0.0,1610.0541590178657,-0.7957947743262713,0.001544185119107174,tied_shape,1007,-58497.75805422704,0.15943366661667824
0.01,928,2,0.8884409981947565,0.0,0.0,0.5238117537473425,-0.00025890225743529745,5.023820539325735e-07,tied_shape,1007,-58497.75805422704,0.15943366661667824
0.01,859,1,0.8834230828851035,0.0,0.0,0.37008445690565667,0.0,1.8504213593176037e-07,tied_shape,1006,-66034.20550900463,0.16016895789653063
0.01,859,2,0.1165769171148975,0.0,0.0,1185.0081352405139,0.0,0.0005925037713683713,tied_shape,1006,-66034.20550900463,0.16016895789653063
0.01,1863,1,0.1138756335967662,0.0,0.0,2415.5757871332007,5.886179936405573,0.15517771668059288,tied_shape,1004,-16735.992348413853,0.16637520771473646
0.01,1863,2,0.8861243664032329,0.0,0.0,0.767739460348073,0.001870797278213684,4.9319941480202914e-05,tied_shape,1004,-16735.992348413853,0.16637520771473646
0.01,561,1,0.11387563359676615,0.0,0.0,2415.5757871332016,-5.886179936405618,0.155177716680594,tied_shape,1004,-16735.992348413823,0.1659037908539176
0.01,561,2,0.8861243664032331,0.0,0.0,0.767739460348072,-0.0018707972782136951,4.931994148020317e-05,tied_shape,1004,-16735.992348413823,0.1659037908539176
0.01,1825,1,0.8834230828851035,0.0,0.0,0.37008445690565667,0.0,1.8504213593176037e-07,tied_shape,1006,-66034.20550900463,0.159942458383739
0.01,1825,2,0.1165769171148975,0.0,0.0,1185.0081352405139,0.0,0.0005925037713683713,tied_shape,1006,-66034.20550900463,0.159942458383739
0.01,2631,1,0.8834230828851035,0.0,0.0,0.37008445690565667,0.0,1.8504213593176037e-07,tied_shape,1006,-66034.20550900463,0.15995254181325436
0.01,2631,2,0.1165769171148975,0.0,0.0,1185.0081352405139,0.0,0.0005925037713683713,tied_shape,1006,-66034.20550900463,0.15995254181325436
0.01,2714,1,0.10780581100429722,0.0,0.0,2178.904707206785,-1.5759929630306864,0.004773218737973309,tied_shape,1007,-50165.82519031778,0.15909945871680975
0.01,2714,2,0.8921941889957042,0.0,0.0,0.5868656111031484,-0.0004244775231721456,1.2856174583149671e-06,tied_shape,1007,-50165.82519031778,0.15909945871680975
0.01,3157,1,0.10780581100429669,0.0,0.0,2178.9047072069616,1.5759929630312586,0.004773218737975907,tied_shape,1007,-50165.82519031378,0.15885383263230324
0.01,3157,2,0.8921941889957047,0.0,0.0,0.5868656111031699,0.0004244775231722809,1.2856174583156098e-06,tied_shape,1007,-50165.82519031378,0.15885383263230324
0.01,815,1,0.8834233654735888,0.0,0.0,0.37014783944486956,1.2646247430020905e-06,1.8509122331117197e-07,tied_shape,1006,-66031.14514172493,0.15953766647726297
0.01,815,2,0.11657663452640826,0.0,0.0,1185.0944398898819,0.004048922056999246,0.0005926026204758026,tied_shape,1006,-66031.14514172493,0.15953766647726297
0.01,981,1,0.8834233654735888,0.0,0.0,0.3701478394448696,-1.2646247429978142e-06,1.8509122331117194e-07,tied_shape,1006,-66031.14514172493,0.16010133363306522
0.01,981,2,0.11657663452640826,0.0,0.0,1185.0944398898819,-0.004048922056985554,0.0005926026204758025,tied_shape,1006,-66031.14514172493,0.16010133363306522
0.01,1429,1,0.8834230828851035,0.0,0.0,0.37008445690565667,0.0,1.8504213593176037e-07,tied_shape,1006,-66034.20550900463,0.16256454214453697
0.01,1429,2,0.1165769171148975,0.0,0.0,1185.0081352405139,0.0,0.0005925037713683713,tied_shape,1006,-66034.20550900463,0.16256454214453697
0.01,39,1,0.11275377940874573,0.0,0.0,2450.080341274711,-35.34936060907841,2.74599452977838,tied_shape,1004,3586.1352686709547,0.17321658413857222
0.01,39,2,0.887246220591256,0.0,0.0,0.6890506017599355,-0.009941509994256713,0.0007722723011559939,tied_shape,1004,3586.1352686709547,0.17321658413857222
0.01,2713,1,0.11594285953122199,0.0,0.0,2381.789351216135,-14.550219862758572,2.0083199461014196,tied_shape,1004,5101.8934613318825,0.1792869996279478
0.01,2713,2,0.8840571404687775,0.0,0.0,0.7982343240223724,-0.004876369486913551,0.0006730695616631129,tied_shape,1004,5101.8934613318825,0.1792869996279478
0.01,112,1,0.11582673403614338,0.0,0.0,2384.1076386988934,-20.249231780366696,1.8596813867050352,tied_shape,1004,3970.950042816919,0.1794050419703126
0.01,112,2,0.8841732659638566,0.0,0.0,0.7937946339380266,-0.006742032644715043,0.0006191855944920807,tied_shape,1004,3970.950042816919,0.1794050419703126
0.01,3153,1,0.8860998003672664,0.0,0.0,0.7386427477235861,0.02094225379013315,0.0014019142773611416,tied_shape,1000,6171.017678834828,0.17523037549108267
0.01,3153,2,0.1139001996327335,0.0,0.0,2425.150964509195,68.75871608387283,4.602839156519916,tied_shape,1000,6171.017678834828,0.17523037549108267
0.01,1665,1,0.1145845902673175,0.0,0.0,2410.755284992502,193.14128513257063,25.215428119121622,tied_shape,1003,17488.089414154576,0.16737158317118883
0.01,1665,2,0.8854154097326774,0.0,0.0,0.7796475435839141,0.06246263544693106,0.008154766564600137,tied_shape,1003,17488.089414154576,0.16737158317118883
0.01,590,1,0.11301040188416522,0.0,0.0,2444.5323047886686,191.5901285050579,21.993204214948058,tied_shape,1006,13844.970483938949,0.1674920842051506
0.01,590,2,0.8869895981158386,0.0,0.0,0.7451482616021121,0.0584009672999642,0.006704021810521976,tied_shape,1006,13844.970483938949,0.1674920842051506
0.01,17,1,0.11412374922992698,0.0,0.0,2420.1902595334686,63.922418553507306,3.8431352253858453,tied_shape,1001,4759.286126597822,0.1795400008559227
0.01,17,2,0.8858762507700724,0.0,0.0,0.7495574813409281,0.019797421654537056,0.0011902579760601577,tied_shape,1001,4759.286126597822,0.1795400008559227
0.01,333,1,0.1198710673581948,0.0,0.0,2303.0973802731164,11.76527460234477,1.258060484403602,tied_shape,1004,2802.747423539972,0.18630683235824108
0.01,333,2,0.8801289326418085,0.0,0.0,0.8353520280297271,0.004267360157489241,0.00045630870237279523,tied_shape,1004,2802.747423539972,0.18630683235824108
0.01,550,1,0.8830637266743313,0.0,0.0,0.8422148294882894,0.018425380378247806,0.0007847443222034345,tied_shape,1005,1415.1542880632214,0.18121299985796213
0.01,550,2,0.11693627332566751,0.0,0.0,2360.6567951381962,51.6447797758962,2.1995718334491925,tied_shape,1005,1415.1542880632214,0.18121299985796213
0.01,341,1,0.8851130730702808,0.0,0.0,0.8610885376454933,0.0393554010654912,0.0037984521603888254,tied_shape,1006,14506.637232240211,0.16600845847278833
0.01,341,2,0.11488692692971915,0.0,0.0,2403.6762222780267,109.85820577521379,10.60314792292138,tied_shape,1006,14506.637232240211,0.16600845847278833
0.01,664,1,0.10938396814974627,0.0,0.0,2524.3811013111217,5.8937593417788205,1.103900332328324,tied_shape,1007,-1950.6253693895742,0.1789163751527667
0.01,664,2,0.8906160318502558,0.0,0.0,0.7364826968827655,0.0017194914716152784,0.00032206052145640154,tied_shape,1007,-1950.6253693895742,0.1789163751527667
0.01,912,1,0.10843583013721479,0.0,0.0,2549.1240244110672,66.88859229085755,13.244677994956156,tied_shape,1004,13111.020684510442,0.16716749966144562
0.01,912,2,0.8915641698627846,0.0,0.0,0.5734989228630993,0.015048516770186721,0.0029797720672029033,tied_shape,1004,13111.020684510442,0.16716749966144562
0.01,1598,1,0.10843341557817751,0.0,0.0,2549.188769409004,69.55191463507919,14.215680548582334,tied_shape,1004,13671.968553263026,0.16663445811718702
0.01,1598,2,0.8915665844218224,0.0,0.0,0.5736848277276658,0.01565238268910357,0.0031991825573732184,tied_shape,1004,13671.968553263026,0.16663445811718702
0.01,2509,1,0.11646625043003185,0.0,0.0,2369.9940125110033,4.358540047322717,2.011183550671528,tied_shape,1006,7976.690390939631,0.1742607494816184
0.01,2509,2,0.8835337495699672,0.0,0.0,0.9471529173033155,0.001741862595100491,0.0008037566159218869,tied_shape,1006,7976.690390939631,0.1742607494816184
0.01,598,1,0.11252564987440562,0.0,0.0,2454.0108083930345,-37.28438443082069,2.3796057717630803,tied_shape,1008,3971.4249375633167,0.17378529254347086
0.01,598,2,0.8874743501255946,0.0,0.0,0.8002038702958775,-0.012157692468632223,0.0007759418751664492,tied_shape,1008,3971.4249375633167,0.17378529254347086
0.01,3213,1,0.1096176948546706,0.0,0.0,2519.15830828732,54.05516668859434,3.4127910893121167,tied_shape,1000,5241.151735168463,0.1729660416021943
0.01,3213,2,0.8903823051453318,0.0,0.0,0.8100522116605204,0.017381800573519096,0.0010974058123850508,tied_shape,1000,5241.151735168463,0.1729660416021943
0.01,14,1,0.12045899596422152,0.0,0.0,2292.0963393089337,-1.1066060126919228,1.51363461218966,tied_shape,1006,4806.980015356198,0.17460674978792667
0.01,14,2,0.8795410040357823,0.0,0.0,0.8351722890673816,-0.00040321458608248955,0.0005515238003718449,tied_shape,1006,4806.980015356198,0.17460674978792667
0.01,613,1,0.11415469186706934,0.0,0.0,2419.4460973118785,411.88923450793817,117.87547125823772,tied_shape,1005,31252.13273169947,0.1592560838907957
0.01,613,2,0.8858453081329307,0.0,0.0,0.844657921499551,0.14379551794687884,0.041151753973516524,tied_shape,1005,31252.13273169947,0.1592560838907957
0.01,1052,1,0.8867424353061808,0.0,0.0,0.8875703639266951,-0.00485777700288981,0.004761303351292733,tied_shape,1008,21359.22512044256,0.15961075015366077
0.01,1052,2,0.11325756469382163,0.0,0.0,2438.1863385747747,-13.34448062448699,13.079464183068445,tied_shape,1008,21359.22512044256,0.15961075015366077
0.01,2334,1,0.10786160886730145,0.0,0.0,2562.0115703504216,-246.1802369675172,85.32381437378216,tied_shape,1008,28638.920171355163,0.1590297920629382
0.01,2334,2,0.8921383911326978,0.0,0.0,0.6696882937284349,-0.06434944508150248,0.022302928028761576,tied_shape,1008,28638.920171355163,0.1590297920629382
0.01,510,1,0.8793690420232234,0.0,0.0,0.9919424586028105,-0.016854052262267723,0.0007234203007031564,tied_shape,1000,3996.096651959776,0.1768622500821948
0.01,510,2,0.12063095797677972,0.0,0.0,2287.2533288472987,-38.86262434590877,1.6680861642616251,tied_shape,1000,3996.096651959776,0.1768622500821948
0.01,2166,1,0.11306426692908617,0.0,0.0,2443.0231657907584,-270.56273294014414,34.680929221076155,tied_shape,1004,11275.089673683082,0.17220233287662268
0.01,2166,2,0.8869357330709103,0.0,0.0,0.7753670540572303,-0.08587124023835005,0.011007038450824196,tied_shape,1004,11275.089673683082,0.17220233287662268
0.01,2585,1,0.11147376795985998,0.0,0.0,2477.1566813863788,-303.5071570269895,43.70773484979132,tied_shape,1004,15246.290677060324,0.165759707801044
0.01,2585,2,0.8885262320401379,0.0,0.0,0.8755944096390014,-0.10727991974634724,0.015449264303718775,tied_shape,1004,15246.290677060324,0.165759707801044
0.01,2127,1,0.8867351978754027,0.0,0.0,0.8171665152413747,-0.14793281537677666,0.039946012065563724,tied_shape,1006,29014.63331656875,0.16345058288425207
0.01,2127,2,0.11326480212459718,0.0,0.0,2438.655916013387,-441.47334559411314,119.21019379514686,tied_shape,1006,29014.63331656875,0.16345058288425207
0.01,197,1,0.11717788824492326,0.0,0.0,2352.7892493739964,-17.229664345505725,0.4782233951787963,tied_shape,1004,-6658.555947337608,0.17273770924657583
0.01,197,2,0.8828221117550794,0.0,0.0,0.8896878538559393,-0.006515255498676627,0.00018083623351880247,tied_shape,1004,-6658.555947337608,0.17273770924657583
0.01,1545,1,0.11688076598346554,0.0,0.0,2361.3213451922784,-52.18765506965908,2.2071223490596057,tied_shape,1001,2220.9949064146963,0.17989829182624817
0.01,1545,2,0.8831192340165368,0.0,0.0,0.8999018539729955,-0.019888765943402432,0.0008411364670496552,tied_shape,1001,2220.9949064146963,0.17989829182624817
0.01,2288,1,0.11063334436695357,0.0,0.0,2496.0131271653986,316.6154643997019,49.33660710074397,tied_shape,1001,17865.032855283916,0.1647372506558895
0.01,2288,2,0.889366655633042,0.0,0.0,0.8785415435754015,0.1114416570114154,0.01736539703470418,tied_shape,1001,17865.032855283916,0.1647372506558895
0.01,401,1,0.8867860920996107,0.0,0.0,0.7738635632676494,0.059741642751299055,0.0053117064565545834,tied_shape,1003,5199.95192379023,0.17552466690540314
0.01,401,2,0.11321390790038714,0.0,0.0,2439.4470312472863,188.32334272997403,16.74407112745478,tied_shape,1003,5199.95192379023,0.17552466690540314
0.01,276,1,0.8853949960463301,0.0,0.0,0.7274949787767119,0.015235954017258321,0.0011096739889826235,tied_shape,1009,6013.977723889615,0.1776689998805523
0.01,276,2,0.11460500395367115,0.0,0.0,2410.3239509941263,50.47950289058199,3.676552926781012,tied_shape,1009,6013.977723889615,0.1776689998805523
0.01,1973,1,0.8849152140783333,0.0,0.0,0.7654461278558556,0.018841638854463216,0.001018947528284499,tied_shape,1003,3554.8812287153155,0.18012487515807152
0.01,1973,2,0.11508478592166693,0.0,0.0,2399.710248252076,59.06943964766441,3.194449272223499,tied_shape,1003,3554.8812287153155,0.18012487515807152
0.01,21,1,0.11713193365331429,0.0,0.0,2357.110623335519,-109.26970139044045,6.619004969044291,tied_shape,1004,4447.0617178793045,0.17986566573381424
0.01,21,2,0.8828680663466828,0.0,0.0,0.8434412571132203,-0.039099808635506945,0.002368468334349661,tied_shape,1004,4447.0617178793045,0.17986566573381424
0.01,2096,1,0.10930770024543099,0.0,0.0,2526.726100797039,50.569035191639266,3.30106999415549,tied_shape,1008,4383.199250393255,0.17222616728395224
0.01,2096,2,0.8906922997545668,0.0,0.0,0.7589219158395514,0.01518880461862902,0.0009915021511412237,tied_shape,1008,4383.199250393255,0.17222616728395224
0.01,83,1,0.8863673424762165,0.0,0.0,0.7462716433177422,0.015752201194514485,0.0007571121708931968,tied_shape,1000,1036.504781722498,0.18904716707766056
0.01,83,2,0.11363265752378571,0.0,0.0,2430.2855920487527,51.29814049464308,2.4655885252537564,tied_shape,1000,1036.504781722498,0.18904716707766056
0.01,2025,1,0.1168603332342982,0.0,0.0,2362.606507623657,-112.45119645099653,6.770094367175185,tied_shape,1004,3418.604773201163,0.17944400012493134
0.01,2025,2,0.8831396667657018,0.0,0.0,0.8290819255762676,-0.03946118584965749,0.002375750196301729,tied_shape,1004,3418.604773201163,0.17944400012493134
0.01,1540,1,0.8902414937665777,0.0,0.0,0.7835916396054516,-0.0021538444466351545,4.247987456874803e-05,tied_shape,1009,-18823.473063020723,0.15980629157274961
0.01,1540,2,0.10975850623342101,0.0,0.0,2503.327783712763,-6.8808526948705735,0.1357097815772055,tied_shape,1009,-18823.473063020723,0.15980629157274961
0.01,871,1,0.8834373013376406,0.0,0.0,0.8389645565549202,-0.04792887277000046,0.003608634524879496,tied_shape,1008,7920.067322883058,0.17334387451410294
0.01,871,2,0.11656269866236132,0.0,0.0,2368.9803119311696,-135.33653487273668,10.189684505265506,tied_shape,1008,7920.067322883058,0.17334387451410294
0.01,1615,1,0.8834689978973104,0.0,0.0,0.8401998357434315,-0.051571766857093165,0.004156721524346214,tied_shape,1008,8962.538127577312,0.17605108302086592
0.01,1615,2,0.11653100210268903,0.0,0.0,2369.6840113509043,-145.45205337993968,11.723540182753943,tied_shape,1008,8962.538127577312,0.17605108302086592
0.01,2437,1,0.11431249544551826,0.0,0.0,2415.1171321257834,18.76041386044583,0.9551070317847995,tied_shape,1001,-3126.843241610368,0.18022416718304157
0.01,2437,2,0.8856875045544824,0.0,0.0,0.7433635327286108,0.0057743814315443665,0.00029397817929292406,tied_shape,1001,-3126.843241610368,0.18022416718304157
0.01,2606,1,0.11121664897168759,0.0,0.0,2483.4505202603677,3.6782174181055214,0.734199162324087,tied_shape,1003,-8417.678431938957,0.17046270798891783
0.01,2606,2,0.8887833510283132,0.0,0.0,0.5694123690219407,0.0008433518110123852,0.00016833920424114295,tied_shape,1003,-8417.678431938957,0.17046270798891783
0.01,2276,1,0.10691558458643562,0.0,0.0,2585.6376409040913,6.185184726759758,10.574560713161706,tied_shape,1002,11197.438403423857,0.17079479061067104
0.01,2276,2,0.8930844154135663,0.0,0.0,0.5387619740761557,0.00128878938049865,0.0022033911924406757,tied_shape,1002,11197.438403423857,0.17079479061067104
0.01,751,1,0.11355133174191893,0.0,0.0,2432.933333123061,144.34382986471525,12.469644448108276,tied_shape,1004,8813.750506982991,0.17350312508642673
0.01,751,2,0.8864486682580813,0.0,0.0,0.7183969386197129,0.042621868865738884,0.0036820385808509,tied_shape,1004,8813.750506982991,0.17350312508642673
0.01,3037,1,0.11501462525436117,0.0,0.0,2397.911984887326,-26.728203876155156,0.6749024392335056,tied_shape,1002,-8082.730381843669,0.17727074958384037
0.01,3037,2,0.8849853747456397,0.0,0.0,0.7995776153676403,-0.008912451187969878,0.00022504449136129855,tied_shape,1002,-8082.730381843669,0.17727074958384037
0.01,1070,1,0.11669701184568623,0.0,0.0,2143.7209173780543,2.287495001654094,0.008132982036434625,tied_shape,1005,-40748.625456120666,0.16115366760641336
0.01,1070,2,0.8833029881543143,0.0,0.0,0.7946875446916385,0.0008479852818632095,3.014935140652744e-06,tied_shape,1005,-40748.625456120666,0.16115366760641336
0.01,3046,1,0.1139493862379426,0.0,0.0,2238.2706430477806,15.356508596894292,0.11266918454274895,tied_shape,1006,-39677.53468627323,0.16014195792376995
0.01,3046,2,0.8860506137620583,0.0,0.0,0.7810310264006829,0.005358560953572415,3.9315231659084336e-05,tied_shape,1006,-39677.53468627323,0.16014195792376995
0.01,1019,1,0.11701187454818412,0.0,0.0,2358.834525019667,-91.8112772173129,4.33657294648706,tied_shape,1003,-1795.4223041276907,0.1807102495804429
0.01,1019,2,0.8829881254518195,0.0,0.0,0.811730849753851,-0.03159443584622555,0.0014923175006700197,tied_shape,1003,-1795.4223041276907,0.1807102495804429
0.01,1334,1,0.12043483654937846,0.0,0.0,2285.5108260985453,-16.99316567424566,0.2978027282832825,tied_shape,1006,-12043.017059517406,0.17372216656804085
0.01,1334,2,0.8795651634506206,0.0,0.0,0.869671216822414,-0.006466154918554252,0.00011331841360001942,tied_shape,1006,-12043.017059517406,0.17372216656804085
0.01,2001,1,0.11370833012622025,0.0,0.0,2429.025853203253,73.73450228242659,12.91837939473303,tied_shape,1008,18743.143151676948,0.16685274988412857
0.01,2001,2,0.8862916698737764,0.0,0.0,0.8200728373926691,0.024893791237645617,0.004361424161370272,tied_shape,1008,18743.143151676948,0.16685274988412857
0.01,2752,1,0.11254868938452114,0.0,0.0,2454.098860822446,-400.7742701917414,77.7400367317257,tied_shape,1006,19527.193258442523,0.1648821672424674
0.01,2752,2,0.8874513106154801,0.0,0.0,0.8145692548143263,-0.13302577326059134,0.02580362380697983,tied_shape,1006,19527.193258442523,0.1648821672424674
0.01,2548,1,0.8887786731287372,0.0,0.0,0.8496474272981398,0.1013434988071601,0.014075508450702535,tied_shape,1003,13837.361223400429,0.16627908311784267
0.01,2548,2,0.11122132687126302,0.0,0.0,2482.954363468988,296.1596475053592,41.133350143662575,tied_shape,1003,13837.361223400429,0.16627908311784267
0.01,1882,1,0.11143469097448946,0.0,0.0,2479.10128963114,-40.92008542579681,5.574173867036006,tied_shape,1005,10418.100361455952,0.1679605832323432
0.01,1882,2,0.8885653090255073,0.0,0.0,0.7316620783550014,-0.012076825934593966,0.0016451169840158153,tied_shape,1005,10418.100361455952,0.1679605832323432
0.01,1468,1,0.8883142324007772,0.0,0.0,0.9398355979568437,0.08081852341439301,0.007872200620047861,tied_shape,1006,8378.892884277657,0.17075216677039862
0.01,1468,2,0.11168576759922474,0.0,0.0,2471.5469183831,212.5337377381269,20.702038979658063,tied_shape,1006,8378.892884277657,0.17075216677039862
0.01,117,1,0.1112332761836858,0.0,0.0,2482.6687934960873,432.66788735580536,85.45546765562015,tied_shape,1007,18507.47266226933,0.16529141645878553
0.01,117,2,0.888766723816318,0.0,0.0,0.865845940527008,0.15089557449017463,0.029803117499721515,tied_shape,1007,18507.47266226933,0.16529141645878553
0.01,1166,1,0.8867206453430458,0.0,0.0,0.7413342809791313,-0.003653409235274457,0.0001229309645792996,tied_shape,1008,-10214.907409272595,0.16786679159849882
0.01,1166,2,0.11327935465695546,0.0,0.0,2434.6583147870674,-11.998370236208205,0.40372461214458727,tied_shape,1008,-10214.907409272595,0.16786679159849882
0.01,852,1,0.8809169298983988,0.0,0.0,0.8064775903548408,-0.0027083698567577346,0.00010317140026090819,tied_shape,1006,-9746.775532028898,0.17234362475574017
0.01,852,2,0.11908307010160328,0.0,0.0,2314.67905160134,-7.773318250129381,0.29611322343529495,tied_shape,1006,-9746.775532028898,0.17234362475574017
0.01,2539,1,0.8854505150769222,0.0,0.0,0.7415839969508966,-0.0077440412592976685,0.0006434280365892219,tied_shape,1000,3399.526903611893,0.18091349955648184
0.01,2539,2,0.1145494849230759,0.0,0.0,2411.142646346041,-25.178520858227557,2.0920041225993424,tied_shape,1000,3399.526903611893,0.18091349955648184
0.01,176,1,0.8898569146320251,0.0,0.0,0.6731842059322334,0.0064845763585338065,0.002079837888288956,tied_shape,1000,12390.178411529123,0.16626754123717546
0.01,176,2,0.11014308536797279,0.0,0.0,2508.7451155299605,24.16596991194174,7.750899526992645,tied_shape,1000,12390.178411529123,0.16626754123717546
0.01,1231,1,0.11085106846583259,0.0,0.0,2490.704582199021,-2.4340707415132523,0.8312857555191894,tied_shape,1005,-4184.685402608377,0.1734127914533019
0.01,1231,2,0.8891489315341681,0.0,0.0,0.7172793379396893,-0.000700969782787145,0.00023939575195668623,tied_shape,1005,-4184.685402608377,0.1734127914533019
0.01,1675,1,0.8891491398170537,0.0,0.0,0.715867791496918,-0.000654479832994448,0.0002394213838225058,tied_shape,1000,-4193.19704154714,0.17365020792931318
0.01,1675,2,0.11085086018294672,0.0,0.0,2490.725157514862,-2.2771374889163662,0.8330209446730001,tied_shape,1000,-4193.19704154714,0.17365020792931318
0.01,1758,1,0.8896326078929334,0.0,0.0,0.6842718727255493,-0.002077890708665176,0.0014458858942608286,tied_shape,1005,9823.312718248219,0.1713482914492488
0.01,1758,2,0.11036739210706656,0.0,0.0,2503.469608079975,-7.602148276729538,5.289902357984745,tied_shape,1005,9823.312718248219,0.1713482914492488
0.01,1939,1,0.11200856236999075,0.0,0.0,2433.9289137963774,-3.627924224172383,0.051025023627160083,tied_shape,1009,-27258.38848487678,0.16089391708374023
0.01,1939,2,0.8879914376300104,0.0,0.0,0.7073086148949815,-0.0010542880046323308,1.482805787060453e-05,tied_shape,1009,-27258.38848487678,0.16089391708374023
0.01,1720,1,0.8897936002669998,0.0,0.0,0.6755352698729193,-0.008601155986623366,0.002742593520976005,tied_shape,1000,14552.275444162846,0.16694595851004124
