gamma,generation_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,init_seed,bic,fit_time_seconds
0.01,46,17,2,0.09200291339681045,0.0,0.0,10298.511280101446,-59.49212586966725,0.7985978584185807,tied_shape,1009,-24320.476850621733,0.17392699979245663
0.01,46,18,1,0.09168568057685819,0.0,0.0,10358.371948381096,-70.2165857854583,1.2524091341383594,tied_shape,1008,-20295.77072047706,0.17975612543523312
0.01,46,18,2,0.9083143194231462,0.0,0.0,0.5757781587263873,-0.0039030435165946374,6.961613551046459e-05,tied_shape,1008,-20295.77072047706,0.17975612543523312
0.01,46,19,1,0.9079970866031917,0.0,0.0,0.5818689364175241,-0.0033613227255366723,4.5121015442413946e-05,tied_shape,1009,-24320.47685062172,0.17508641723543406
0.01,46,19,2,0.09200291339681045,0.0,0.0,10298.511280101447,-59.49212586966726,0.79859785841858,tied_shape,1009,-24320.47685062172,0.17508641723543406
0.01,46,20,1,0.0916856805768582,0.0,0.0,10358.371948381095,-70.21658578545635,1.2524091341383299,tied_shape,1008,-20295.77072047708,0.18036387488245964
0.01,46,20,2,0.9083143194231461,0.0,0.0,0.5757781587263879,-0.0039030435165945333,6.961613551046305e-05,tied_shape,1008,-20295.77072047708,0.18036387488245964
0.01,46,21,1,0.911682638619272,0.0,0.0,0.47808926038922717,0.0011278903776975172,3.781797196760121e-05,tied_shape,1000,-23749.35184498512,0.17415033280849457
0.01,46,21,2,0.08831736138072777,0.0,0.0,10753.722001367809,25.369780446233474,0.8506444107613091,tied_shape,1000,-23749.35184498512,0.17415033280849457
0.01,46,22,1,0.09106839002422175,0.0,0.0,10416.892279275393,287.23503406291616,8.500502622962198,tied_shape,1009,-23978.222530719537,0.18202658277004957
0.01,46,22,2,0.9089316099757774,0.0,0.0,0.5310838257124678,0.014644087380290712,0.0004333806410250853,tied_shape,1009,-23978.222530719537,0.18202658277004957
0.01,46,23,1,0.09106839002422175,0.0,0.0,10416.892279275393,287.23503406291616,8.500502622962198,tied_shape,1009,-23978.222530719537,0.18195575010031462
0.01,46,23,2,0.9089316099757774,0.0,0.0,0.5310838257124678,0.014644087380290712,0.0004333806410250853,tied_shape,1009,-23978.222530719537,0.18195575010031462
0.01,46,24,1,0.9116826386192719,0.0,0.0,0.47808926038922667,0.001127890377697516,3.781797196760115e-05,tied_shape,1000,-23749.35184498512,0.17483145743608475
0.01,46,24,2,0.08831736138072785,0.0,0.0,10753.722001367798,25.36978044623345,0.8506444107613077,tied_shape,1000,-23749.35184498512,0.17483145743608475
0.01,46,25,1,0.0858748868128523,0.0,0.0,11031.636398637282,-281.5204733258557,7.654613197145538,tied_shape,1002,-27213.00087209784,0.17580216564238071
0.01,46,25,2,0.9141251131871492,0.0,0.0,0.5248625494559824,-0.013394164565840474,0.00036419073767238235,tied_shape,1002,-27213.00087209784,0.17580216564238071
0.01,46,26,1,0.08587488681285167,0.0,0.0,11031.63639863739,-281.5204733258605,7.654613197145723,tied_shape,1002,-27213.000872097906,0.17552024964243174
0.01,46,26,2,0.91412511318715,0.0,0.0,0.5248625494559831,-0.013394164565840588,0.00036419073767238804,tied_shape,1002,-27213.000872097906,0.17552024964243174
0.01,46,27,1,0.9165750886199799,0.0,0.0,0.24711094468679431,0.009420357211455658,0.0003769547648732729,tied_shape,1003,-34467.87010083075,0.17626395914703608
0.01,46,27,2,0.08342491138001919,0.0,0.0,11386.028607512391,434.05789589194103,17.368788509247114,tied_shape,1003,-34467.87010083075,0.17626395914703608
0.01,46,28,1,0.9011383084539215,0.0,0.0,0.8129172985390435,-0.0010998586444501389,6.995565913054484e-05,tied_shape,1003,-13161.575275381912,0.18240408319979906
0.01,46,28,2,0.09886169154607691,0.0,0.0,9607.91778121584,-12.999294572557188,0.8268100856814949,tied_shape,1003,-13161.575275381912,0.18240408319979906
0.01,46,29,1,0.9165750886199797,0.0,0.0,0.24711094468679357,0.009420357211455628,0.00037695476487327174,tied_shape,1003,-34467.87010083072,0.17614454124122858
0.01,46,29,2,0.08342491138001931,0.0,0.0,11386.028607512373,434.05789589194035,17.368788509247086,tied_shape,1003,-34467.87010083072,0.17614454124122858
0.01,46,30,1,0.9165750886199796,0.0,0.0,0.24711094468679543,0.009420357211455723,0.00037695476487327635,tied_shape,1003,-34467.870100830645,0.17638954054564238
0.01,46,30,2,0.08342491138001931,0.0,0.0,11386.028607512388,434.057895891942,17.36878850924719,tied_shape,1003,-34467.870100830645,0.17638954054564238
0.01,46,31,1,0.91657508861998,0.0,0.0,0.2471109446867939,0.00942035721145564,0.00037695476487327223,tied_shape,1003,-34467.87010083075,0.17642479110509157
0.01,46,31,2,0.0834249113800192,0.0,0.0,11386.02860751238,434.05789589194063,17.368788509247096,tied_shape,1003,-34467.87010083075,0.17642479110509157
0.01,46,32,1,0.08618691432353805,0.0,0.0,11052.132894282406,956.7554756395667,86.9082866498225,tied_shape,1009,-21672.01710681267,0.18253779225051403
0.01,46,32,2,0.9138130856764618,0.0,0.0,0.2337894026939784,0.020238563299368524,0.0018383995758438883,tied_shape,1009,-21672.01710681267,0.18253779225051403
0.01,46,33,1,0.08618691432353805,0.0,0.0,11052.132894282406,956.7554756395667,86.9082866498225,tied_shape,1009,-21672.01710681267,0.18520729057490826
0.01,46,33,2,0.9138130856764618,0.0,0.0,0.2337894026939784,0.020238563299368524,0.0018383995758438883,tied_shape,1009,-21672.01710681267,0.18520729057490826
0.01,46,34,1,0.9137699936105346,0.0,0.0,0.2256890430094875,-0.008571904421556097,0.0003417009421437497,tied_shape,1004,-35336.44760767619,0.18405350018292665
0.01,46,34,2,0.08623000638946582,0.0,0.0,11015.503058681345,-418.3802550414729,16.677848969303046,tied_shape,1004,-35336.44760767619,0.18405350018292665
0.01,46,35,1,0.9137699936105346,0.0,0.0,0.2256890430094875,-0.008571904421556097,0.0003417009421437497,tied_shape,1004,-35336.44760767619,0.18539700005203485
0.01,46,35,2,0.08623000638946582,0.0,0.0,11015.503058681345,-418.3802550414729,16.677848969303046,tied_shape,1004,-35336.44760767619,0.18539700005203485
0.01,46,36,1,0.9129736528670969,0.0,0.0,0.2257076822327352,0.015557505215130505,0.0011251291205177242,tied_shape,1003,-25694.011734394586,0.1824967497959733
0.01,46,36,2,0.08702634713290533,0.0,0.0,10941.314225490245,754.1593243065897,54.54130373435948,tied_shape,1003,-25694.011734394586,0.1824967497959733
0.01,46,37,1,0.08265358763737618,0.0,0.0,9114.368590419486,-32.057084593198205,0.12362449237703362,tied_shape,1009,-64686.00405195895,0.17327949963510036
0.01,46,37,2,0.9173464123626266,0.0,0.0,0.3043715915460707,-0.0010705366763656072,4.128402656265737e-06,tied_shape,1009,-64686.00405195895,0.17327949963510036
0.01,46,38,1,0.08265358763737618,0.0,0.0,9114.368590419486,-32.057084593198205,0.12362449237703362,tied_shape,1009,-64686.00405195895,0.17499816697090864
0.01,46,38,2,0.9173464123626266,0.0,0.0,0.3043715915460707,-0.0010705366763656072,4.128402656265737e-06,tied_shape,1009,-64686.00405195895,0.17499816697090864
0.01,46,39,1,0.08410088144871984,0.0,0.0,10848.348973023178,-111.77455645348715,1.2150365648374204,tied_shape,1009,-52647.028594485615,0.18131170887500048
0.01,46,39,2,0.9158991185512777,0.0,0.0,0.28042442865105044,-0.0028893167254425817,3.140809125259144e-05,tied_shape,1009,-52647.028594485615,0.18131170887500048
0.01,46,40,1,0.08410088144871951,0.0,0.0,10848.348973023149,-111.77455645348375,1.2150365648373505,tied_shape,1009,-52647.02859448581,0.22737095784395933
0.01,46,40,2,0.9158991185512778,0.0,0.0,0.28042442865105544,-0.002889316725442553,3.1408091252590284e-05,tied_shape,1009,-52647.02859448581,0.22737095784395933
0.01,46,41,1,0.9014761648111573,0.0,0.0,0.8583419658695172,-0.014541278057532999,0.0003237519878893454,tied_shape,1009,-11883.095790436908,0.19842374976724386
0.01,46,41,2,0.09852383518884485,0.0,0.0,9642.32869201012,-163.35189028141056,3.636922352687698,tied_shape,1009,-11883.095790436908,0.19842374976724386
0.01,46,42,1,0.910579748009394,0.0,0.0,0.5167514242211755,0.006608394302904444,0.0004815435239011287,tied_shape,1000,-3636.8989131145704,0.18040583282709122
0.01,46,42,2,0.08942025199060519,0.0,0.0,10653.47793255122,136.24032673291032,9.927622963353226,tied_shape,1000,-3636.8989131145704,0.18040583282709122
0.01,46,43,1,0.9129736528670971,0.0,0.0,0.22570768223273555,-0.015557505215130527,0.001125129120517726,tied_shape,1003,-25694.01173439457,0.18314641620963812
0.01,46,43,2,0.08702634713290539,0.0,0.0,10941.314225490238,-754.1593243065893,54.541303734359445,tied_shape,1003,-25694.01173439457,0.18314641620963812
0.01,46,44,1,0.08334009621473998,0.0,0.0,11386.753425709214,383.1963439268217,13.546129043744543,tied_shape,1009,-34187.9284744758,0.1754083326086402
0.01,46,44,2,0.9166599037852596,0.0,0.0,0.28649565225943274,0.009641386125818115,0.0003408264788816501,tied_shape,1009,-34187.9284744758,0.1754083326086402
0.01,46,45,1,0.08410088144871933,0.0,0.0,10848.348973023189,-111.77455645348525,1.2150365648373778,tied_shape,1009,-52647.02859448559,0.17485279124230146
0.01,46,45,2,0.9158991185512777,0.0,0.0,0.280424428651059,-0.0028893167254426177,3.140809125259127e-05,tied_shape,1009,-52647.02859448559,0.17485279124230146
0.01,46,46,1,0.08446909400290259,0.0,0.0,11219.793989032536,-331.2696911736868,10.272092725927743,tied_shape,1009,-37526.46509934238,0.17485741712152958
0.01,46,46,2,0.9155309059970967,0.0,0.0,0.25976451460813754,-0.0076696693910990885,0.000237823010259254,tied_shape,1009,-37526.46509934238,0.17485741712152958
0.01,46,47,1,0.08446909400290259,0.0,0.0,11219.793989032536,-331.2696911736868,10.272092725927743,tied_shape,1009,-37526.46509934238,0.17486683372408152
0.01,46,47,2,0.9155309059970967,0.0,0.0,0.25976451460813754,-0.0076696693910990885,0.000237823010259254,tied_shape,1009,-37526.46509934238,0.17486683372408152
0.01,46,48,1,0.9167442281092368,0.0,0.0,0.2766710566438242,0.0064601164545065185,0.00015850153367154233,tied_shape,1004,-40506.76024360004,0.17409008368849754
0.01,46,48,2,0.08325577189076601,0.0,0.0,11345.123032865433,264.9023604856749,6.499485064375455,tied_shape,1004,-40506.76024360004,0.17409008368849754
0.01,46,49,1,0.08167822965226103,0.0,0.0,7743.608497478802,16.442627063570825,0.040667843987660185,tied_shape,1001,-77798.95748235543,0.16983058396726847
0.01,46,49,2,0.9183217703477453,0.0,0.0,0.16587625233858408,0.00035221839492455205,8.71148064053035e-07,tied_shape,1001,-77798.95748235543,0.16983058396726847
0.01,46,50,1,0.9093085195510127,0.0,0.0,0.644761782963555,-0.0424471745943506,0.0030115069915588044,tied_shape,1004,-6825.3217896053275,0.18797904159873724
0.01,46,50,2,0.09069148044898376,0.0,0.0,10498.41774798422,-691.151651490337,49.03525501006099,tied_shape,1004,-6825.3217896053275,0.18797904159873724
0.01,46,51,1,0.9104585814457531,0.0,0.0,0.6214603371169104,-0.04039139677595115,0.002819035664973589,tied_shape,1004,-8179.281087745699,0.18831533379852772
0.01,46,51,2,0.08954141855425013,0.0,0.0,10632.856220527767,-691.0753411189675,48.23220262979584,tied_shape,1004,-8179.281087745699,0.18831533379852772
0.01,46,52,1,0.08566679067324715,0.0,0.0,10927.768940934446,177.39611487999107,3.033674314032783,tied_shape,1002,-41202.3340814652,0.16861008293926716
0.01,46,52,2,0.9143332093267527,0.0,0.0,0.37022951070291815,0.006010126785038121,0.00010277996935944784,tied_shape,1002,-41202.3340814652,0.16861008293926716
0.01,46,53,1,0.08566679067324766,0.0,0.0,10927.76894093432,-177.39611487998394,3.0336743140325706,tied_shape,1002,-41202.334081465946,0.16868008393794298
0.01,46,53,2,0.9143332093267524,0.0,0.0,0.37022951070290844,-0.006010126785037788,0.00010277996935943913,tied_shape,1002,-41202.334081465946,0.16868008393794298
0.01,46,54,1,0.9093085195510126,0.0,0.0,0.6447617829635521,-0.042447174594350226,0.0030115069915587645,tied_shape,1004,-6825.321789605313,0.18826791737228632
0.01,46,54,2,0.09069148044898412,0.0,0.0,10498.41774798417,-691.1516514903307,49.035255010060325,tied_shape,1004,-6825.321789605313,0.18826791737228632
0.01,46,55,1,0.08566679067324758,0.0,0.0,10927.768940934313,-177.39611487997442,3.0336743140322486,tied_shape,1002,-41202.3340814666,0.1686374582350254
0.01,46,55,2,0.9143332093267523,0.0,0.0,0.37022951070291354,-0.0060101267850375525,0.00010277996935942971,tied_shape,1002,-41202.3340814666,0.1686374582350254
0.01,46,56,1,0.08591208894214437,0.0,0.0,11083.716434942291,-824.2185922411913,64.45640755474939,tied_shape,1009,-16637.846661895124,0.1782304998487234
0.01,46,56,2,0.9140879110578575,0.0,0.0,0.3811028018624752,-0.02833995408435388,0.0022162708385125253,tied_shape,1009,-16637.846661895124,0.1782304998487234
0.01,46,57,1,0.08591208894214437,0.0,0.0,11083.716434942291,-824.2185922411913,64.45640755474939,tied_shape,1009,-16637.846661895124,0.1751897083595395
0.01,46,57,2,0.9140879110578575,0.0,0.0,0.3811028018624752,-0.02833995408435388,0.0022162708385125253,tied_shape,1009,-16637.846661895124,0.1751897083595395
0.01,46,58,1,0.9297594029458142,0.0,0.0,0.027466945383047968,0.0,0.027466945383047968,spherical,1004,6116.18769092697,0.1834289999678731
0.01,46,58,2,0.07024059705419,0.0,0.0,8873.173964257505,0.0,8873.173964257505,spherical,1004,6116.18769092697,0.1834289999678731
0.01,46,59,1,0.08711705895820294,0.0,0.0,10934.803585904518,999.5716904216048,95.58476505150253,tied_shape,1002,-23613.847427699122,0.18951225001364946
0.01,46,59,2,0.9128829410417965,0.0,0.0,0.19766041778604318,0.018068523717291122,0.0017278156343306578,tied_shape,1002,-23613.847427699122,0.18951225001364946
0.01,46,60,1,0.08706350251377401,0.0,0.0,10940.962328849228,962.4725335677647,88.57168706474941,tied_shape,1009,-24228.266193836385,0.1885680416598916
0.01,46,60,2,0.9129364974862266,0.0,0.0,0.19778635624653748,0.017399194849596372,0.0016011636567793519,tied_shape,1009,-24228.266193836385,0.1885680416598916
0.01,46,61,1,0.9015145624106388,0.0,0.0,0.7121865248962844,-0.027916433779486695,0.0018354982709544135,tied_shape,1000,4997.895719677895,0.1938592502847314
0.01,46,61,2,0.09848543758936207,0.0,0.0,9671.94549582878,-379.12290743275395,24.92723270346121,tied_shape,1000,4997.895719677895,0.1938592502847314
0.01,46,62,1,0.08711705895820346,0.0,0.0,10934.803585904441,999.5716904215979,95.58476505150185,tied_shape,1002,-23613.847427699056,0.18954837508499622
0.01,46,62,2,0.9128829410417962,0.0,0.0,0.1976604177860424,0.018068523717291056,0.001727815634330651,tied_shape,1002,-23613.847427699056,0.18954837508499622
0.01,46,63,1,0.08711672811488722,0.0,0.0,10934.546855285269,979.1672333377342,91.72458740343092,tied_shape,1002,-23943.734132472597,0.18944816663861275
0.01,46,63,2,0.9128832718851149,0.0,0.0,0.19765222629410303,0.017699369360687743,0.0016580082509256558,tied_shape,1002,-23943.734132472597,0.18944816663861275
0.01,46,64,1,0.0871167801308906,0.0,0.0,10934.587217868406,982.292781419555,92.31072477368814,tied_shape,1002,-23892.759092547934,0.18905470799654722
0.01,46,64,2,0.9128832198691095,0.0,0.0,0.19765351414553173,0.017755916734569898,0.0016686079484578154,tied_shape,1002,-23892.759092547934,0.18905470799654722
0.01,46,65,1,0.08711672811488715,0.0,0.0,10934.546855285307,979.1672333377376,91.72458740343124,tied_shape,1002,-23943.734132472586,0.18943233415484428
0.01,46,65,2,0.9128832718851149,0.0,0.0,0.1976522262941031,0.017699369360687747,0.0016580082509256562,tied_shape,1002,-23943.734132472586,0.18943233415484428
0.01,46,66,1,0.08687935462075978,0.0,0.0,10965.809576250056,1096.199590000323,114.54897884976167,tied_shape,1002,-22540.143391526748,0.18955125007778406
0.01,46,66,2,0.9131206453792383,0.0,0.0,0.19528221969087003,0.019521430467214898,0.002039920417873385,tied_shape,1002,-22540.143391526748,0.18955125007778406
0.01,46,67,1,0.08687935462075976,0.0,0.0,10965.809576250052,1096.1995900003228,114.54897884976162,tied_shape,1002,-22540.143391526744,0.18922470789402723
0.01,46,67,2,0.9131206453792383,0.0,0.0,0.19528221969087023,0.019521430467214915,0.002039920417873387,tied_shape,1002,-22540.143391526744,0.18922470789402723
0.01,46,68,1,0.08687935462075995,0.0,0.0,10965.809576250058,1096.1995900003224,114.54897884976145,tied_shape,1002,-22540.14339152668,0.1891932087019086
0.01,46,68,2,0.9131206453792382,0.0,0.0,0.19528221969087126,0.019521430467215006,0.0020399204178733936,tied_shape,1002,-22540.14339152668,0.1891932087019086
0.01,46,69,1,0.9131603931803657,0.0,0.0,0.19432097057970873,0.010184528308108318,0.0005559565624108934,tied_shape,1004,-33648.933423130686,0.18801891710609198
0.01,46,69,2,0.08683960681963615,0.0,0.0,10952.83705982474,574.0475603693341,31.336307256292862,tied_shape,1004,-33648.933423130686,0.18801891710609198
0.01,46,70,1,0.9132072867381847,0.0,0.0,0.1891699688820825,0.0041305252836965805,9.34152411647655e-05,tied_shape,1003,-49273.99010047396,0.18343500047922134
0.01,46,70,2,0.08679271326181283,0.0,0.0,10821.775866250458,236.29341958557973,5.3439708657296086,tied_shape,1003,-49273.99010047396,0.18343500047922134
0.01,46,71,1,0.9132072867381847,0.0,0.0,0.1891699688820825,0.0041305252836965805,9.34152411647655e-05,tied_shape,1003,-49273.99010047396,0.18328916653990746
0.01,46,71,2,0.08679271326181283,0.0,0.0,10821.775866250458,236.29341958557973,5.3439708657296086,tied_shape,1003,-49273.99010047396,0.18328916653990746
0.01,46,72,1,0.08426002641149044,0.0,0.0,10904.209866030209,95.31223715690409,0.9085616173535235,tied_shape,1002,-56793.5617777925,0.17565437499433756
0.01,46,72,2,0.9157399735885086,0.0,0.0,0.19199682947120372,0.0016782185567559345,1.599757818808494e-05,tied_shape,1002,-56793.5617777925,0.17565437499433756
0.01,46,73,1,0.9126587726197112,0.0,0.0,0.18371854478006575,-0.010018874738737641,0.0005549055348472549,tied_shape,1004,-41551.640593497636,0.18208758253604174
0.01,46,73,2,0.08734122738028936,0.0,0.0,10855.01659093567,-591.9655614608578,32.7866127743385,tied_shape,1004,-41551.640593497636,0.18208758253604174
0.01,46,74,1,0.08711675418494721,0.0,0.0,10934.567084673312,980.7300088115077,92.01742285872226,tied_shape,1002,-23918.226295178803,0.18940849974751472
0.01,46,74,2,0.9128832458150534,0.0,0.0,0.19765287175464072,0.017727643093365317,0.001663303881959855,tied_shape,1002,-23918.226295178803,0.18940849974751472
0.01,46,75,1,0.08711675418494721,0.0,0.0,10934.567084673312,980.7300088115077,92.01742285872226,tied_shape,1002,-23918.226295178803,0.18927541747689247
0.01,46,75,2,0.9128832458150534,0.0,0.0,0.19765287175464072,0.017727643093365317,0.001663303881959855,tied_shape,1002,-23918.226295178803,0.18927541747689247
0.01,46,76,1,0.913646704713754,0.0,0.0,0.1966301372444897,0.009350621713197381,0.0004669099767510296,tied_shape,1004,-33642.82368848868,0.19180562533438206
0.01,46,76,2,0.08635329528624316,0.0,0.0,11014.306660286617,523.7783813649693,26.154127433114283,tied_shape,1004,-33642.82368848868,0.19180562533438206
0.01,46,77,1,0.08426002641149037,0.0,0.0,10904.209866030218,95.31223715690417,0.9085616173535243,tied_shape,1002,-56793.56177779254,0.17547541670501232
0.01,46,77,2,0.9157399735885084,0.0,0.0,0.1919968294712033,0.001678218556755931,1.5997578188084907e-05,tied_shape,1002,-56793.56177779254,0.17547541670501232
0.01,46,78,1,0.9160190419041562,0.0,0.0,0.18866398827666417,0.001004834995673764,6.142054021156415e-06,tied_shape,1004,-61148.42346131294,0.17415895871818066
0.01,46,78,2,0.08398095809584412,0.0,0.0,10673.093718199785,56.84549647294558,0.34746810341948403,tied_shape,1004,-61148.42346131294,0.17415895871818066
0.01,46,79,1,0.08441623505327457,0.0,0.0,10820.390670356222,70.28056055807906,0.5212547160659269,tied_shape,1009,-57777.323591772816,0.17447820957750082
0.01,46,79,2,0.9155837649467299,0.0,0.0,0.19396565515669184,0.0012598449897723127,9.34397986037914e-06,tied_shape,1009,-57777.323591772816,0.17447820957750082
0.01,46,80,1,0.9187707118959216,0.0,0.0,0.13134192295430105,0.00027742827988613475,7.278712996677347e-07,tied_shape,1004,-78120.80399346755,0.17341750022023916
0.01,46,80,2,0.08122928810407566,0.0,0.0,9019.28108245334,19.051065952378355,0.049983095236378575,tied_shape,1004,-78120.80399346755,0.17341750022023916
0.01,46,81,1,0.9187707118959216,0.0,0.0,0.13134192295430397,0.00027742827988614093,7.278712996677508e-07,tied_shape,1004,-78120.80399346723,0.17805137485265732
0.01,46,81,2,0.0812292881040756,0.0,0.0,9019.281082453344,19.051065952378362,0.04998309523637859,tied_shape,1004,-78120.80399346723,0.17805137485265732
0.01,46,82,1,0.9187707118959215,0.0,0.0,0.1313419229543007,0.00027742827988612147,7.278712996676756e-07,tied_shape,1004,-78120.80399346787,0.17402262520045042
0.01,46,82,2,0.08122928810407544,0.0,0.0,9019.281082453297,19.051065952377403,0.04998309523637442,tied_shape,1004,-78120.80399346787,0.17402262520045042
0.01,46,83,1,0.9159135634260199,0.0,0.0,0.19129553530401863,0.0011057152247669565,7.3179070201346786e-06,tied_shape,1004,-59749.60826408842,0.1738144177943468
0.01,46,83,2,0.08408643657398032,0.0,0.0,10751.285450890638,62.1439490993469,0.41128459768549364,tied_shape,1004,-59749.60826408842,0.1738144177943468
0.01,46,84,1,0.9159510546976622,0.0,0.0,0.1903549663898399,0.0010672612649024209,6.857075424837004e-06,tied_shape,1004,-60269.06864418089,0.17434425000101328
0.01,46,84,2,0.08404894530233896,0.0,0.0,10723.319934056643,60.1223294239487,0.38628156116450674,tied_shape,1004,-60269.06864418089,0.17434425000101328
0.01,46,85,1,0.919884394447936,0.0,0.0,0.11442759278430395,0.00019863276431852952,4.468526988831752e-07,tied_shape,1004,-81989.56590165969,0.17394795827567577
0.01,46,85,2,0.08011560555206455,0.0,0.0,8563.198156136576,14.864698974896724,0.03344025784370025,tied_shape,1004,-81989.56590165969,0.17394795827567577
0.01,46,86,1,0.9176545294149041,0.0,0.0,0.15193448338133542,0.00041372083692801513,1.3490298267214028e-06,tied_shape,1004,-73224.38453832385,0.17440245859324932
